ID	Line	BookNum	Book	Chapter	Verse	WordNum	WordOpen	Word	WordClose	NormWordOpen	NormWord	NormWordClose	LcWordOpen	LcWord	LcWordClose	NoDiaWordOpen	NoDiaWord	NoDiaWordClose	VarWordOpen	VarWord	VarWordClose	StrongOpen	Strong	StrongClose	RMACOpen	RMAC	RMACClose	LemmaOpen	Lemma	LemmaClose	LcLemmaOpen	LcLemma	LcLemmaClose	NoDiaLemmaOpen	NoDiaLemma	NoDiaLemmaClose	EnglishOpen	English	EnglishClose	EnglishPunc	WordPunc	WordDelimiter	EndOfLine	VarCodeClose	VarCode	VarCodeOpen
785	42		Mat 	2	17	3					τὸ			τὸ			το						G3588			T-NSN			ὁ						ο											
786	42		Mat 	2	17	4		ῥηθὲ			ῥηθὲν			ῥηθὲν			ρηθεν						G4483			V-APP-NSN			ῥέω						ρεω						,					
787	42		Mat 	2	17	5		ὑ			ὑπὸ			ὑπὸ			υπο						G5259			PREP			ὑπό						υπο											
788	42		Mat 	2	17	6		ἱεμί			ἱερεμίου			ἱερεμίου			ιερεμιου						G2408			N-GSM			Ἱερεμίας						ιερεμιας											
789	42		Mat 	2	17	7					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
790	42		Mat 	2	17	8		οφήτου			προφήτου			προφήτου			προφητου						G4396			N-GSM			προφήτης						προφητης						,					
791	42		Mat 	2	17	9		λένς			λέγοντος			λέγοντος			λεγοντος						G3004			V-PAP-GSN			λέγω						λεγω						.					
792	43		Mat 	2	18	1		φωνὴ			φωνὴ			φωνὴ			φωνη						G5456			N-NSF			φωνή						φωνη											
793	43		Mat 	2	18	2					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
794	43		Mat 	2	18	3		ῤαμᾲ			ῤαμᾲ			ῤαμᾲ			ραμα						G4471			N-PRI			Ῥαμά						ραμα											
795	43		Mat 	2	18	4		ἠκῃ			ἠκοὺσθῃ			ἠκοὺσθῃ			ηκουσθη						G191			V-API-3S			ἀκούω						ακουω						.					
796	43		Mat 	2	18	5		ϑρος			ϑρῆνος			ϑρῆνος			θρηνος						G2355			N-NSM			θρῆνος						θρηνος						,					
797	43		Mat 	2	18	6					καὶ			καὶ			και						G2532			CONJ			καί						και											
798	43		Mat 	2	18	7		κλάυθμὸς			κλάυθμὸς			κλάυθμὸς			κλαυθμος						G2805			N-NSM			κλαυθμός						κλαυθμος						,					
799	43		Mat 	2	18	8					καὶ			καὶ			και						G2532			CONJ			καί						και											
800	43		Mat 	2	18	9		ὀυρμὸς			ὀδυρμὸς			ὀδυρμὸς			οδυρμος						G3602			N-NSM			ὀδυρμός						οδυρμος											
801	43		Mat 	2	18	10		ολὺς			πολὺς			πολὺς			πολυς						G4183			A-NSM			πολύς						πολυς						.					
802	43		Mat 	2	18	11		ῤαχὴλ			ῤαχὴλ			ῤαχὴλ			ραχηλ						G4478			N-PRI			Ῥαχήλ						ραχηλ											
803	43		Mat 	2	18	12		κλσα			κλαίουσα			κλαίουσα			κλαιουσα						G2799			V-PAP-NSF			κλαίω						κλαιω											
804	43		Mat 	2	18	13		τὰ			τὰ			τὰ			τα						G3588			T-APN			ὁ						ο											
805	43		Mat 	2	18	14		έκνα			τέκνα			τέκνα			τεκνα						G5043			N-APN			τέκνον						τεκνον											
806	43		Mat 	2	18	15		ἀυτῆς			ἀυτῆς			ἀυτῆς			αυτης						G846			P-GSF			αὐτός						αυτος						,					
807	43		Mat 	2	18	16					καὶ			καὶ			και						G2532			CONJ			καί						και											
808	43		Mat 	2	18	17		ὀυκ			ὀυκ			ὀυκ			ουκ						G3756			PRT-N			οὐ						ου											
809	43		Mat 	2	18	18		ἠθελε			ἠθελεν			ἠθελεν			ηθελεν						G2309			V-IAI-3S			θέλω						θελω											
810	43		Mat 	2	18	19		ακληθῆν			παρακληθῆναι			παρακληθῆναι			παρακληθηναι						G3870			V-APN			παρακαλέω						παρακαλεω						,					
811	43		Mat 	2	18	20		ὅτι			ὅτι			ὅτι			οτι						G3754			CONJ			ὅτι						οτι											
812	43		Mat 	2	18	21		ὀυκ			ὀυκ			ὀυκ			ουκ						G3756			PRT-N			οὐ						ου											
813	43		Mat 	2	18	22		ἐισί			ἐισίν			ἐισίν			εισιν						G1526			V-PXI-3P			εἰσί						εισι						.					
814	44		Mat 	2	19	1		Τελτήσανς			Τελευτήσαντος			τελευτήσαντος			τελευτησαντος						G5053			V-AAP-GSM			τελευτάω						τελευταω											
815	44		Mat 	2	19	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
816	44		Mat 	2	19	3					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
817	44		Mat 	2	19	4		ἡρώδου			ἡρώδου			ἡρώδου			ηρωδου						G2264			N-GSM			Ἡρώδης						ηρωδης						,					
818	44		Mat 	2	19	5		ἰδοὺ			ἰδοὺ			ἰδοὺ			ιδου						G2400			V-2AAM-2S			ἰδού						ιδου											
819	44		Mat 	2	19	6		ἄελος			ἄγγελος			ἄγγελος			αγγελος						G32			N-NSM			ἄγγελος						αγγελος											
820	44		Mat 	2	19	7		κυρί			κυρίου			κυρίου			κυριου						G2962			N-GSM			κύριος						κυριος											
821	44		Mat 	2	19	8		καʼ			κατ'			κατ'			κατ						G2596			PREP			κατά						κατα											
822	44		Mat 	2	19	9		ὄναρ			ὄναρ			ὄναρ			οναρ						G3677			N-OI			ὄναρ						οναρ											
823	44		Mat 	2	19	10		φνε			φαίνεται			φαίνεται			φαινεται						G5316			V-PEI-3S			φαίνω						φαινω											
824	44		Mat 	2	19	11					τῷ			τῷ			τω						G3588			T-DSM			ὁ						ο											
825	44		Mat 	2	19	12		ἰωσὴφ			ἰωσὴφ			ἰωσὴφ			ιωσηφ						G2501			N-PRI			Ἰωσήφ						ιωσηφ											
826	44		Mat 	2	19	13					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
827	44		Mat 	2	19	14		γύῳ			αἰγύπτῳ			αἰγύπτῳ			αιγυπτω						G125			N-DSF			Αἴγυπτος						αιγυπτος											
828	45		Mat 	2	20	1		λέγω			λέγων			λέγων			λεγων						G3004			V-PAP-NSM			λέγω						λεγω						.					
829	45		Mat 	2	20	2		ἐγερθεὶς			ἐγερθεὶς			ἐγερθεὶς			εγερθεις						G1453			V-APP-NSM			ἐγείρω						εγειρω						,					
830	45		Mat 	2	20	3		άλαϐε			παράλαϐε			παράλαϐε			παραλαβε						G3880			V-2AAM-2S			παραλαμβάνω						παραλαμβανω											
831	45		Mat 	2	20	4					τὸ			τὸ			το						G3588			T-ASN			ὁ						ο											
832	45		Mat 	2	20	5		πδίο			παιδίον			παιδίον			παιδιον						G3813			N-ASN			παιδίον						παιδιον						,					
833	45		Mat 	2	20	6					καὶ			καὶ			και						G2532			CONJ			καί						και											
834	45		Mat 	2	20	7					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο											
835	45		Mat 	2	20	8		μηέρα			μητέρα			μητέρα			μητερα						G3384			N-ASF			μήτηρ						μητηρ											
836	45		Mat 	2	20	9		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						,					
837	45		Mat 	2	20	10					καὶ			καὶ			και						G2532			CONJ			καί						και											
838	45		Mat 	2	20	11		πορεύ			πορεύου			πορεύου			πορευου						G4198			V-PNM-2S			πορεύομαι						πορευομαι											
839	45		Mat 	2	20	12		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις											
840	45		Mat 	2	20	13		γῆ			γῆν			γῆν			γην						G1093			N-ASF			γῆ						γη											
841	45		Mat 	2	20	14		ἱσραὴλ			ἱσραὴλ			ἱσραὴλ			ισραηλ						G2474			N-PRI			Ἰσραήλ						ισραηλ						.					
842	45		Mat 	2	20	15		Τεθνήκασι			Τεθνήκασιν			τεθνήκασιν			τεθνηκασιν						G2348			V-RAI-3P			θνήσκω						θνησκω											
843	45		Mat 	2	20	16					γὰρ			γὰρ			γαρ						G1063			CONJ			γάρ						γαρ											
844	45		Mat 	2	20	17		ὁι			ὁι			ὁι			οι						G3588			T-NPM			ὁ						ο											
845	45		Mat 	2	20	18		ζης			ζητοῦντες			ζητοῦντες			ζητουντες						G2212			V-PAP-NPM			ζητέω						ζητεω						,					
846	45		Mat 	2	20	19					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο											
847	45		Mat 	2	20	20		ψυχ			ψυχὴν			ψυχὴν			ψυχην						G5590			N-ASF			ψυχή						ψυχη											
848	45		Mat 	2	20	21					τοῦ			τοῦ			του						G3588			T-GSN			ὁ						ο											
849	45		Mat 	2	20	22		πδίου			παιδίου			παιδίου			παιδιου						G3813			N-GSN			παιδίον						παιδιον						,					
850	46		Mat 	2	21	1		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
851	46		Mat 	2	21	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
852	46		Mat 	2	21	3		ἐγερθεὶς			ἐγερθεὶς			ἐγερθεὶς			εγερθεις						G1453			V-APP-NSM			ἐγείρω						εγειρω						.					
853	46		Mat 	2	21	4		έλαϐε			παρέλαϐεν			παρέλαϐεν			παρελαβεν						G3880			V-2AAI-3S			παραλαμβάνω						παραλαμβανω											
854	46		Mat 	2	21	5					τὸ			τὸ			το						G3588			T-ASN			ὁ						ο											
855	46		Mat 	2	21	6		πδίο			παιδίον			παιδίον			παιδιον						G3813			N-ASN			παιδίον						παιδιον											
856	46		Mat 	2	21	7					καὶ			καὶ			και						G2532			CONJ			καί						και											
857	46		Mat 	2	21	8					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο											
858	46		Mat 	2	21	9		μηέρα			μητέρα			μητέρα			μητερα						G3384			N-ASF			μήτηρ						μητηρ											
859	46		Mat 	2	21	10		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						,					
860	46		Mat 	2	21	11					καὶ			καὶ			και						G2532			CONJ			καί						και											
861	46		Mat 	2	21	12		ἦλθε			ἦλθεν			ἦλθεν			ηλθεν						G2064			V-2AAI-3S			ἔρχομαι						ερχομαι											
862	46		Mat 	2	21	13		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις											
863	46		Mat 	2	21	14		γῆ			γῆν			γῆν			γην						G1093			N-ASF			γῆ						γη											
864	46		Mat 	2	21	15		ἱσραὴλ			ἱσραὴλ			ἱσραὴλ			ισραηλ						G2474			N-PRI			Ἰσραήλ						ισραηλ						.					
865	47		Mat 	2	22	1		ἀκσας			ἀκοὺσας			ἀκοὺσας			ακουσας						G191			V-AAP-NSM			ἀκούω						ακουω											
866	47		Mat 	2	22	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε						.					
867	47		Mat 	2	22	3		ὅτι			ὅτι			ὅτι			οτι						G3754			CONJ			ὅτι						οτι											
868	47		Mat 	2	22	4		ἀρχέλαος			ἀρχέλαος			ἀρχέλαος			αρχελαος						G745			N-NSM			Ἀρχέλαος						αρχελαος											
869	47		Mat 	2	22	5		βασιλεύ			βασιλεύει			βασιλεύει			βασιλευει						G936			V-PAI-3S			βασιλεύω						βασιλευω											
870	47		Mat 	2	22	6		ἐπὶ			ἐπὶ			ἐπὶ			επι						G1909			PREP			ἐπί						επι											
871	47		Mat 	2	22	7					τῆς			τῆς			της						G3588			T-GSF			ὁ						ο											
872	47		Mat 	2	22	8		ἰουδας			ἰουδαίας			ἰουδαίας			ιουδαιας						G2449			N-GSF			Ἰουδαία						ιουδαια											
873	47		Mat 	2	22	9		ἀντὶ			ἀντὶ			ἀντὶ			αντι						G473			PREP			ἀντί						αντι											
874	47		Mat 	2	22	10		ἡρώδου			ἡρώδου			ἡρώδου			ηρωδου						G2264			N-GSM			Ἡρώδης						ηρωδης											
875	47		Mat 	2	22	11					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
876	47		Mat 	2	22	12		ϖαὸς			ϖατρὸς			ϖατρὸς			πατρος						G3962			N-GSM			πατήρ						πατηρ											
877	47		Mat 	2	22	13		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						,					
878	47		Mat 	2	22	14		ἐφοϐήθη			ἐφοϐήθη			ἐφοϐήθη			εφοβηθη						G5399			V-AOI-3S			φοβέω						φοβεω											
879	47		Mat 	2	22	15		ἐκ			ἐκεῖ			ἐκεῖ			εκει						G1563			ADV			ἐκεῖ						εκει											
880	47		Mat 	2	22	16		ἀπελθ			ἀπελθεῖν			ἀπελθεῖν			απελθειν						G565			V-2AAN			ἀπέρχομαι						απερχομαι						.					
881	47		Mat 	2	22	17		χρημαιεὶς			χρηματισθεὶς			χρηματισθεὶς			χρηματισθεις						G5537			V-APP-NSM			χρηματίζω						χρηματιζω											
882	47		Mat 	2	22	18					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
883	47		Mat 	2	22	19		κα			κατ᾽			κατ᾽			κατ᾽			κατ			G2596			PREP			κατά																P-V-CI-P	
884	47		Mat 	2	22	20		ὄναρ			ὄναρ			ὄναρ			οναρ						G3677			N-OI			ὄναρ						οναρ						,					
885	47		Mat 	2	22	21		ἀνεχώρησε			ἀνεχώρησεν			ἀνεχώρησεν			ανεχωρησεν						G402			V-AAI-3S			ἀναχωρέω						αναχωρεω											
886	47		Mat 	2	22	22		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις											
887	47		Mat 	2	22	23		τὰ			τὰ			τὰ			τα						G3588			T-APN			ὁ						ο											
888	47		Mat 	2	22	24		μέρη			μέρη			μέρη			μερη						G3313			N-APN			μέρος						μερος											
889	47		Mat 	2	22	25					τῆς			τῆς			της						G3588			T-GSF			ὁ						ο											
890	47		Mat 	2	22	26		γαλϊλας			γαλϊλαίας			γαλϊλαίας			γαλιλαιας						G1056			N-GSF			Γαλιλαία						γαλιλαια						,					
891	48		Mat 	2	23	1					καὶ			καὶ			και						G2532			CONJ			καί						και											
892	48		Mat 	2	23	2		ἐλθὼ			ἐλθὼν			ἐλθὼν			ελθων						G2064			V-2AAP-NSM			ἔρχομαι						ερχομαι						,					
893	48		Mat 	2	23	3		καῴκησε			κατῴκησεν			κατῴκησεν			κατωκησεν						G2730			V-AAI-3S			κατοικέω						κατοικεω											
894	48		Mat 	2	23	4		ἐις			ἐις			ἐις			εις						G1519			PREP			εἰς						εις											
895	48		Mat 	2	23	5		πόλι			πόλιν			πόλιν			πολιν						G4172			N-ASF			πόλις						πολις											
896	48		Mat 	2	23	6		λε			λεγομένην			λεγομένην			λεγομενην						G3004			V-PPP-ASF			λέγω						λεγω											
897	48		Mat 	2	23	7		ναζαρέθ			ναζαρέθ			ναζαρέθ			ναζαρεθ			ναζαρεθ			G3478			N-PRI			Ναζαρέθ												.				P-V--	
898	48		Mat 	2	23	8		ὅως			ὅπως			ὅπως			οπως						G3704			ADV			ὅπως						οπως											
899	48		Mat 	2	23	9		πληρωθῇ			πληρωθῇ			πληρωθῇ			πληρωθη						G4137			V-APS-3S			πληρόω						πληροω											
900	48		Mat 	2	23	10					τὸ			τὸ			το						G3588			T-NSN			ὁ						ο											
901	48		Mat 	2	23	11		ῥηθὲ			ῥηθὲν			ῥηθὲν			ρηθεν						G4483			V-APP-NSN			ῥέω						ρεω											
902	48		Mat 	2	23	12		διὰ			διὰ			διὰ			δια						G1223			PREP			διά						δια											
903	48		Mat 	2	23	13					τῶν			τῶν			των						G3588			T-GPM			ὁ						ο											
904	48		Mat 	2	23	14		οφη			προφητῶν			προφητῶν			προφητων						G4396			N-GPM			προφήτης						προφητης						,					
905	48		Mat 	2	23	15		ὅτι			ὅτι			ὅτι			οτι						G3754			CONJ			ὅτι						οτι											
906	48		Mat 	2	23	16		ναζωρος			ναζωραῖος			ναζωραῖος			ναζωραιος						G3480			N-NSM			Ναζωραῖος						ναζωραιος											
907	48		Mat 	2	23	17		κληθήσε			κληθήσεται			κληθήσεται			κληθησεται						G2564			V-FPI-3S			καλέω						καλεω						.					
908	49		Mat 	3	1	1		Ε			Εν			εν			εν						G1722			PREP			ἔν						εν											
909	49		Mat 	3	1	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
910	49		Mat 	3	1	3		ς			ταῖς			ταῖς			ταις						G3588			T-DPF			ὁ						ο											
911	49		Mat 	3	1	4		ἡμέρ			ἡμέραις			ἡμέραις			ημεραις						G2250			N-DPF			ἡμέρα						ημερα											
912	49		Mat 	3	1	5		ἐκείναι			ἐκείναις			ἐκείναις			εκειναις						G1565			D-DPF			ἐκεῖνος						εκεινος						,					
913	49		Mat 	3	1	6		παραγίνε			παραγίνεται			παραγίνεται			παραγινεται						G3854			V-PNI-3S			παραγίνομαι						παραγινομαι											
914	49		Mat 	3	1	7		ἰωάννης			ἰωάννης			ἰωάννης			ιωαννης						G2491			N-NSM			Ἰωάννης						ιωαννης											
915	49		Mat 	3	1	8		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
916	49		Mat 	3	1	9		βαιὴς			βαπτιστὴς			βαπτιστὴς			βαπτιστης						G910			N-NSM			Βαπτιστής						βαπτιστης											
917	49		Mat 	3	1	10		κηρύω			κηρύσσων			κηρύσσων			κηρυσσων						G2784			V-PAP-NSM			κηρύσσω						κηρυσσω											
918	49		Mat 	3	1	11					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
919	49		Mat 	3	1	12		τῇ			τῇ			τῇ			τη						G3588			T-DSF			ὁ						ο											
920	49		Mat 	3	1	13		ἐρήμῳ			ἐρήμῳ			ἐρήμῳ			ερημω						G2048			A-DSF			ἔρημος						ερημος											
921	49		Mat 	3	1	14					τῆς			τῆς			της						G3588			T-GSF			ὁ						ο											
922	49		Mat 	3	1	15		ἰουδα			ἰουδαίας			ἰουδαίας			ιουδαιας						G2449			N-GSF			Ἰουδαία						ιουδαια						,					
923	50		Mat 	3	2	1					καὶ			καὶ			και						G2532			CONJ			καί						και											
924	50		Mat 	3	2	2		λέω			λέγων			λέγων			λεγων						G3004			V-PAP-NSM			λέγω						λεγω						.					
925	50		Mat 	3	2	3		μεοτε			μετανοεῖτε			μετανοεῖτε			μετανοειτε						G3340			V-PAM-2P			μετανοέω						μετανοεω						.					
926	50		Mat 	3	2	4		ἤικἐ			ἤγγικἐν			ἤγγικἐν			ηγγικεν						G1448			V-RAI-3S			ἐγγίζω						εγγιζω											
927	50		Mat 	3	2	5					γὰρ			γὰρ			γαρ						G1063			CONJ			γάρ						γαρ											
928	50		Mat 	3	2	6		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο											
929	50		Mat 	3	2	7		βασιλεία			βασιλεία			βασιλεία			βασιλεια						G932			N-NSF			βασιλεία						βασιλεια											
930	50		Mat 	3	2	8					τῶν			τῶν			των						G3588			T-GPM			ὁ						ο											
931	50		Mat 	3	2	9		ὀυρῶ			ὀυρανῶν			ὀυρανῶν			ουρανων						G3772			N-GPM			οὐρανός						ουρανος						.					
932	51		Mat 	3	3	1		υος			υτος			υτος			ουτος						G3778			D-NSM			οὗτος						ουτος											
933	51		Mat 	3	3	2		άρ			γάρ			γάρ			γαρ						G1063			CONJ			γάρ						γαρ											
934	51		Mat 	3	3	3					ἐστιν			ἐστιν			εστιν						G2076			V-PXI-3S			εἰμί						ειμι											
935	51		Mat 	3	3	4		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
936	51		Mat 	3	3	5		ῥηθεὶ			ῥηθεὶς			ῥηθεὶς			ρηθεις						G4483			V-APP-NSM			ῥέω						ρεω											
937	51		Mat 	3	3	6		ὑ			ὑπὸ			ὑπὸ			υπο						G5259			PREP			ὑπό						υπο											
938	51		Mat 	3	3	7		ἡσαΐου			ἡσαΐου			ἡσαΐου			ησαιου						G2268			N-GSM			Ἡσαίας						ησαιας											
939	51		Mat 	3	3	8					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
940	51		Mat 	3	3	9		οφήτ			προφήτου			προφήτου			προφητου						G4396			N-GSM			προφήτης						προφητης											
941	51		Mat 	3	3	10		λέντος			λέγοντος			λέγοντος			λεγοντος						G3004			V-PAP-GSM			λέγω						λεγω						.					
942	51		Mat 	3	3	11		φωνὴ			φωνὴ			φωνὴ			φωνη						G5456			N-NSF			φωνή						φωνη											
943	51		Mat 	3	3	12		βοῶντος			βοῶντος			βοῶντος			βοωντος						G994			V-PAP-GSM			βοάω						βοαω											
944	51		Mat 	3	3	13					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
945	51		Mat 	3	3	14		τῇ			τῇ			τῇ			τη						G3588			T-DSF			ὁ						ο											
946	51		Mat 	3	3	15		ἐρήμῳ			ἐρήμῳ			ἐρήμῳ			ερημω						G2048			A-DSF			ἔρημος						ερημος						,					
947	51		Mat 	3	3	16		ἑιμάσατε			ἑτοιμάσατε			ἑτοιμάσατε			ετοιμασατε						G2090			V-AAM-2P			ἑτοιμάζω						ετοιμαζω											
948	51		Mat 	3	3	17					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο											
949	51		Mat 	3	3	18		ὁδὸ			ὁδὸν			ὁδὸν			οδον						G3598			N-ASF			ὁδός						οδος											
950	51		Mat 	3	3	19		κυρίου			κυρίου			κυρίου			κυριου						G2962			N-GSM			κύριος						κυριος						,					
951	51		Mat 	3	3	20		ἐυθεία			ἐυθείας			ἐυθείας			ευθειας						G2117			A-APF			εὐθύς						ευθυς											
952	51		Mat 	3	3	21		ποιτε			ποιεῖτε			ποιεῖτε			ποιειτε						G4160			V-PAM-2P			ποιέω						ποιεω											
953	51		Mat 	3	3	22		τὰς			τὰς			τὰς			τας						G3588			T-APF			ὁ						ο											
954	51		Mat 	3	3	23		ίϐους			τρίϐους			τρίϐους			τριβους						G5147			N-APF			τρίβος						τριβος											
955	51		Mat 	3	3	24		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						.					
956	52		Mat 	3	4	1		ἀυς			ἀυτὸς			ἀυτὸς			αυτος						G846			P-NSM			αὐτός						αυτος											
957	52		Mat 	3	4	2					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
958	52		Mat 	3	4	3		ὁ			ὁ			ὁ			ο						G3588			T-NSM			ὁ						ο											
959	52		Mat 	3	4	4		ἰωάννης			ἰωάννης			ἰωάννης			ιωαννης						G2491			N-NSM			Ἰωάννης						ιωαννης						,					
960	52		Mat 	3	4	5		ιχε			ιχεν			ιχεν			ειχεν						G2192			V-IAI-3S			ἔχω						εχω											
961	52		Mat 	3	4	6		τὸ			τὸ			τὸ			το						G3588			T-ASN			ὁ						ο											
962	52		Mat 	3	4	7		ἔνδυμα			ἔνδυμα			ἔνδυμα			ενδυμα						G1742			N-ASN			ἔνδυμα						ενδυμα											
963	52		Mat 	3	4	8		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						,					
964	52		Mat 	3	4	9		ἀ			ἀπὸ			ἀπὸ			απο						G575			PREP			ἀπό						απο											
965	52		Mat 	3	4	10		ιχῶ			τριχῶν			τριχῶν			τριχων						G2359			N-GPF			θρίξ						θριξ											
966	52		Mat 	3	4	11		καμήλου			καμήλου			καμήλου			καμηλου						G2574			N-GSM			κάμηλος						καμηλος						,					
967	52		Mat 	3	4	12					καὶ			καὶ			και						G2532			CONJ			καί						και											
968	52		Mat 	3	4	13		ζών			ζώνην			ζώνην			ζωνην						G2223			N-ASF			ζώνη						ζωνη											
969	52		Mat 	3	4	14		δερμαίν			δερματίνην			δερματίνην			δερματινην						G1193			A-ASF			δερμάτινος						δερματινος						,					
970	52		Mat 	3	4	15		ερὶ			περὶ			περὶ			περι						G4012			PREP			περί						περι											
971	52		Mat 	3	4	16					τὴν			τὴν			την						G3588			T-ASF			ὁ						ο											
972	52		Mat 	3	4	17		ὀσφ			ὀσφῦν			ὀσφῦν			οσφυν						G3751			N-ASF			ὀσφύς						οσφυς											
973	52		Mat 	3	4	18		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						,					
974	52		Mat 	3	4	19		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο											
975	52		Mat 	3	4	20					δὲ			δὲ			δε						G1161			CONJ			δέ						δε											
976	52		Mat 	3	4	21		οφὴ			τροφὴ			τροφὴ			τροφη						G5160			N-NSF			τροφή						τροφη											
977	52		Mat 	3	4	22		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος											
978	52		Mat 	3	4	23		ἦ			ἦν			ἦν			ην						G2258			V-IXI-3S			εἰμί						ειμι											
979	52		Mat 	3	4	24		ἀκρίδες			ἀκρίδες			ἀκρίδες			ακριδες						G200			N-NPF			ἀκρίς						ακρις						,					
980	52		Mat 	3	4	25					καὶ			καὶ			και						G2532			CONJ			καί						και											
981	52		Mat 	3	4	26		μὲλι			μὲλι			μὲλι			μελι						G3192			N-NSN			μέλι						μελι											
982	52		Mat 	3	4	27		ἄιο			ἄγριον			ἄγριον			αγριον						G66			A-NSN			ἄγριος						αγριος						,					
983	53		Mat 	3	5	1		τότε			τότε			τότε			τοτε						G5119			ADV			τότε						τοτε											
984	53		Mat 	3	5	2		επορεύε			ἐξεπορεύετο			ἐξεπορεύετο			εξεπορευετο						G1607			V-INI-3S			ἐκπορεύομαι						εκπορευομαι											
985	53		Mat 	3	5	3		ὸς			πρὸς			πρὸς			προς						G4314			PREP			πρός						προς											
986	53		Mat 	3	5	4		ἀυ			ἀυτὸν			ἀυτὸν			αυτον						G846			P-ASM			αὐτός						αυτος											
987	53		Mat 	3	5	5		ἱοσόλυμα			ἱεροσόλυμα			ἱεροσόλυμα			ιεροσολυμα						G2414			N-NSF			Ἱεροσόλυμα						ιεροσολυμα											
988	53		Mat 	3	5	6					καὶ			καὶ			και						G2532			CONJ			καί						και											
989	53		Mat 	3	5	7		ᾶσα			πᾶσα			πᾶσα			πασα						G3956			A-NSF			πᾶς						πας											
990	53		Mat 	3	5	8		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο											
991	53		Mat 	3	5	9		ἰουδα			ἰουδαία			ἰουδαία			ιουδαια						G2449			N-NSF			Ἰουδαία						ιουδαια						,					
992	53		Mat 	3	5	10					καὶ			καὶ			και						G2532			CONJ			καί						και											
993	53		Mat 	3	5	11		πᾶσα			πᾶσα			πᾶσα			πασα						G3956			A-NSF			πᾶς						πας											
994	53		Mat 	3	5	12		ἡ			ἡ			ἡ			η						G3588			T-NSF			ὁ						ο											
995	53		Mat 	3	5	13		ίχωρος			περίχωρος			περίχωρος			περιχωρος						G4066			A-NSM			περίχωρος						περιχωρος											
996	53		Mat 	3	5	14					τοῦ			τοῦ			του						G3588			T-GSM			ὁ						ο											
997	53		Mat 	3	5	15		ἰορδάνου			ἰορδάνου			ἰορδάνου			ιορδανου						G2446			N-GSM			Ἰορδάνης						ιορδανης						,					
998	54		Mat 	3	6	1					καὶ			καὶ			και						G2532			CONJ			καί						και											
999	54		Mat 	3	6	2		ἐϐαίζον			ἐϐαπτίζοντο			ἐϐαπτίζοντο			εβαπτιζοντο						G907			V-IPI-3P			βαπτίζω						βαπτιζω											
1000	54		Mat 	3	6	3					ἐν			ἐν			εν						G1722			PREP			ἔν						εν											
1001	54		Mat 	3	6	4					τῷ			τῷ			τω						G3588			T-DSM			ὁ						ο											
1002	54		Mat 	3	6	5		ἰορδάνῃ			ἰορδάνῃ			ἰορδάνῃ			ιορδανη						G2446			N-DSM			Ἰορδάνης						ιορδανης											
1003	54		Mat 	3	6	6		ὑϖʼ			ὑϖ'			ὑϖ'			υπ						G5259			PREP			ὑπό						υπο											
1004	54		Mat 	3	6	7		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου						G846			P-GSM			αὐτός						αυτος						,					
