ID	Line	BookNum	Book	Chapter	Verse	WordNum	WordOpen	Word	WordClose	NormWordOpen	NormWord	NormWordClose	LcWordOpen	LcWord	LcWordClose	NoDiaWordOpen	NoDiaWord	NoDiaWordClose	StrongOpen	Strong	StrongClose	RMACOpen	RMAC	RMACClose	LemmaOpen	Lemma	LemmaClose	LcLemmaOpen	LcLemma	LcLemmaClose	NoDiaLemmaOpen	NoDiaLemma	NoDiaLemmaClose	EnglishOpen	English	EnglishClose	EnglishPunc	WordPunc	WordDelimiter	EndOfLine
8372	464		Mat 	14	11	13		ἤνεκεν			ἤνεγκεν			ἤνεγκεν			ηνεγκεν																							
8398	466		Mat 	14	13	12		κα			κατ᾽			κατ᾽			κατ᾽																							
8411	467		Mat 	14	14	2		ελϑὼ			ἐχελϑὼν			ἐχελϑὼν			εχελθων																							
8414	467		Mat 	14	14	5		ιδε			ιδεν			ιδεν			ειδεν																							
8420	467		Mat 	14	14	11		͗			'			'			'																							
8423	467		Mat 	14	14	14		ἐεράπευσε			ἐθεράπευσεν			ἐθεράπευσεν			εθεραπευσεν																							
8437	468		Mat 	14	15	11		ι			ἐχιν			ἐχιν			εχιν																							
8471	470		Mat 	14	17	3		λέγουσοι			λέγουσοιν			λέγουσοιν			λεγουσοιν																							
8476	470		Mat 	14	17	8		ἐιμὴ			ἐιμὴ			ἐιμὴ			ειμη																							
8477	470		Mat 	14	17	9		πέιε			πέιτε			πέιτε			πειτε																							
8484	471		Mat 	14	18	3		ιπεν			ιπεν			ιπεν			ειπεν																					.		
8510	472		Mat 	14	19	22		ἐυλόγησε			ἐυλόγησεν			ἐυλόγησεν			ευλογησεν																					,		
8513	472		Mat 	14	19	25		ἔδωκε			ἔδωκεν			ἔδωκεν			εδωκεν																							
8542	474		Mat 	14	21	6		ὡς			ὡς			ὡς			ως																							
8567	475		Mat 	14	22	20		ν			ν			ν			ον																							
8579	476		Mat 	14	23	9		κα			κατ᾽			κατ᾽			κατ᾽																							
8580	476		Mat 	14	23	10		ἰδΐα			ἰδΐαν			ἰδΐαν			ιδΐαν																							
8582	476		Mat 	14	23	12		ὀψΐας			ὀψΐας			ὀψΐας			οψΐας																							
8610	478		Mat 	14	25	6		ἀπῆλε			ἀπῆλθεν			ἀπῆλθεν			απηλθεν																							
8617	478		Mat 	14	25	13					τὴν			τὴν			την																							
8618	478		Mat 	14	25	14		άλααν			θάλασσαν			θάλασσαν			θαλασσαν																					.		
8632	479		Mat 	14	26	14		ἐι			ἐστιν			ἐστιν			εστιν																					.		
8637	479		Mat 	14	26	19		ἔχραξα			ἔχραξαν			ἔχραξαν			εχραξαν																							
8649	480		Mat 	14	27	12		φοϐῆε			φοϐῆσθε			φοϐῆσθε			φοβησθε																					.		
8654	481		Mat 	14	28	5		έο			πέτοσος			πέτοσος			πετοσος																							
8655	481		Mat 	14	28	6		ιπεν			ιπεν			ιπεν			ειπεν																					,		
8678	482		Mat 	14	29	11		έο			πέτοσος			πέτοσος			πετοσος																							
8679	482		Mat 	14	29	12		περιεάτησι			περιεπάτησιν			περιεπάτησιν			περιεπατησιν																							
8711	484		Mat 	14	31	11		ιπε			ιπεν			ιπεν			ειπεν																							
8745	487		Mat 	14	34	7		γεννησαρέθ			γεννησαρέθ			γεννησαρέθ			γεννησαρεθ																					.		
8759	488		Mat 	14	35	14		ἐκείν			ἐκείνεν			ἐκείνεν			εκεινεν																					,		
8784	490		Mat 	15	1	3					τοῦ			τοῦ			του																							
8793	491		Mat 	15	2	1		διὰ			διὰ			διὰ			δια																							
8794	491		Mat 	15	2	2		τί			τί			τί			τι																							
8798	491		Mat 	15	2	6		παραϐνουσι			παραϐαίνουσιν			παραϐαίνουσιν			παραβαινουσιν																							
8802	491		Mat 	15	2	10		εσϐυέρω			πρεσειϐυτέρων			πρεσειϐυτέρων			πρεσειβυτερων																					;		
8818	492		Mat 	15	3	7		τί			τί			τί			τι																							
8823	492		Mat 	15	3	12					ἐν			ἐν			εν																							
8824	492		Mat 	15	3	13		τολ			τολὴν			τολὴν			τολην																							
8849	493		Mat 	15	4	19		λτάτω			τελεντάτω			τελεντάτω			τελεντατω																					.		
8857	494		Mat 	15	5	8		παὶ			πατοσὶ			πατοσὶ			πατοσι																							
8858	494		Mat 	15	5	9					καὶ			καὶ			και																							
8864	494		Mat 	15	5	15					ἐχ			ἐχ			εχ																							
8868	495		Mat 	15	6	2		ὀυμὴ			ὀυμὴ			ὀυμὴ			ουμη																							
8869	495		Mat 	15	6	3		μήσ			τιμήσει			τιμήσει			τιμησει																							
8889	496		Mat 	15	7	3		οεφήτσε			προεφήτενσεν			προεφήτενσεν			προεφητενσεν																							
8892	496		Mat 	15	7	6		ἡσαΐας			ἡσαΐας			ἡσαΐας			ησαΐας																							
8904	497		Mat 	15	8	11		χείλεσὶ			χείλεσὶν			χείλεσὶν			χειλεσιν																							
8913	497		Mat 	15	8	20		ἀϖʼ			ἀϖ'			ἀϖ'			απ'																							
8943	500		Mat 	15	11	12		ἐκορόο			ἐκπορενόμενον			ἐκπορενόμενον			εκπορενομενον																							
8965	501		Mat 	15	12	15		ἐσκἀνδαλήησα			ἐσκἀνδαλήσθησαν			ἐσκἀνδαλήσθησαν			εσκανδαλησθησαν																					;		
8969	502		Mat 	15	13	4		ιπε			ιπεν			ιπεν			ειπεν																					.		
8974	502		Mat 	15	13	9		ἐφύτσε			ἐφύτενσεν			ἐφύτενσεν			εφυτενσεν																							
8983	503		Mat 	15	14	4		ἐισι			ἐισιν			ἐισιν			εισιν																					,		
8991	503		Mat 	15	14	12		ἀμφό			ἀμφό			ἀμφό			αμφο																							
8992	503		Mat 	15	14	13		τεροι			τεροι			τεροι			τεροι																							
8999	504		Mat 	15	15	4		έος			πέτοσος			πέτοσος			πετοσος																							
9021	506		Mat 	15	17	6		ἐιρόο			ἐισπορενόμενον			ἐισπορενόμενον			εισπορενομενον																							
9022	506		Mat 	15	17	7		ἐιτ			ἐιστ			ἐιστ			ειστ																							
9023	506		Mat 	15	17	8		ὸ			ὸ			ὸ			ο																							
9035	507		Mat 	15	18	3		ἐκπορόα			ἐκπορενόμενα			ἐκπορενόμενα			εκπορενομενα																							
9042	507		Mat 	15	18	10		έρχετ			ἐχέρχεται			ἐχέρχεται			εχερχεται																					,		
9051	508		Mat 	15	19	5		έρχοναι			ἐχέρχονται			ἐχέρχονται			εχερχονται																							
9054	508		Mat 	15	19	8		φθόνοι			φθόνοι			φθόνοι			φθονοι																					,		
9058	508		Mat 	15	19	12		ψδομαρτυρί			ψενδομαρτυρίαι			ψενδομαρτυρίαι			ψενδομαρτυριαι																					,		
9061	509		Mat 	15	20	2		ι			ἐχιν			ἐχιν			εχιν																							
9069	509		Mat 	15	20	10		χσὶ			χερσὶν			χερσὶν			χερσιν																							
9076	510		Mat 	15	21	2		ελθὼ			ἐχελθὼν			ἐχελθὼν			εχελθων																							
9090	511		Mat 	15	22	4		κα			καναναῖα			καναναῖα			καναναια																							
9095	511		Mat 	15	22	9		ελθοῦσα			ἐχελθοῦσα			ἐχελθοῦσα			εχελθουσα																					,		
9096	511		Mat 	15	22	10		ἔκραζε			ἔκραζεν			ἔκραζεν			εκραζεν																							
9102	511		Mat 	15	22	16		ὸς			υἱὸς			υἱὸς			υιος																							
9147	514		Mat 	15	25	4		οσεκύνησε			προσεκύνησεν			προσεκύνησεν			προσεκυνησεν																							
9171	516		Mat 	15	27	3		ιπε			ιπεν			ιπεν			ειπεν																					,		
9181	516		Mat 	15	27	13		ψυχίω			ψυχίων			ψυχίων			ψυχιων																							
9186	516		Mat 	15	27	18		απέζης			τοσαπέζης			τοσαπέζης			τοσαπεζης																							
9220	518		Mat 	15	29	6		ἦλθε			ἦλθεν			ἦλθεν			ηλθεν																							
9235	519		Mat 	15	30	3		ὸς			πρὸς			πρὸς			προς																							
9236	519		Mat 	15	30	4		ἀυ			ἀυτὸν			ἀυτὸν			αυτον																							
9240	519		Mat 	15	30	8		μεϑʼ			μεϑ'			μεϑ'			μεθ'																							
9258	519		Mat 	15	30	26		ἐθεράπσε			ἐθεράπενσεν			ἐθεράπενσεν			εθεραπενσεν																							
9285	521		Mat 	15	32	8		ιπε			ιπεν			ιπεν			ειπεν																					.		
9293	521		Mat 	15	32	16		ς			τοσεῖς			τοσεῖς			τοσεις																							
9294	521		Mat 	15	32	17		οσουσί			προσμένουσίν			προσμένουσίν			προσμενουσιν																							
9298	521		Mat 	15	32	21		ἔχουσι			ἔχουσιν			ἔχουσιν			εχουσιν																							
9300	521		Mat 	15	32	23		φάγωσι			φάγωσιν			φάγωσιν			φαγωσιν																					,		
9307	521		Mat 	15	32	30		μή			μή			μή			μη																							
9308	521		Mat 	15	32	31		ποτε			ποτε			ποτε			ποτε																							
9344	524		Mat 	15	35	2		ἐκέλσε			ἐκέλενσεν			ἐκέλενσεν			εκελενσεν																							
9353	525		Mat 	15	36	3		οὺς			τοοὺς			τοοὺς			τοους																							
9363	525		Mat 	15	36	13		ἔδωκε			ἔδωκεν			ἔδωκεν			εδωκεν																							
9371	525		Mat 	15	36	21		ὄκλῳ			ὄκλῳ			ὄκλῳ			οκλω																					,		
9389	527		Mat 	15	38	4		ἦσαντετρακι			ἦσαντετρακις			ἦσαντετρακις			ησαντετρακις																							
9390	527		Mat 	15	38	5		ίλιοι			σχίλιοι			σχίλιοι			σχιλιοι																							
9400	528		Mat 	15	39	5		ἀνέϐη			ἀνέϐη			ἀνέϐη			ανεβη																							
9423	529		Mat 	16	1	14		δξαι			δεῖξαι			δεῖξαι			δειξαι																							
9472	532		Mat 	16	4	12		ἐιμὴ			ἐιμὴ			ἐιμὴ			ειμη																							
9481	532		Mat 	16	4	21		ἀπλθε			ἀπῆλθεν			ἀπῆλθεν			απηλθεν																					,		
9502	534		Mat 	16	6	9		ἀό			ἀποό			ἀποό			αποο																							
9506	534		Mat 	16	6	13		φαριω			φαριαίων			φαριαίων			φαριαιων																							
9552	538		Mat 	16	10	6		τεακϊϊλίω			τετοσακϊσχϊλίων			τετοσακϊσχϊλίων			τετοσακισχιλιων																					,		
9559	539		Mat 	16	11	3		ν			νεῖτε			νεῖτε			νειτε																					,		
9563	539		Mat 	16	11	7		ἄρτον			ἄρτον			ἄρτον			αρτον																							
9566	539		Mat 	16	11	10		οσέχε			προσέχετε			προσέχετε			προσεχετε																							
9578	540		Mat 	16	12	5		ιπε			ιπεν			ιπεν			ειπεν																							
9585	540		Mat 	16	12	12		ἀὰ			ἀλλὰ			ἀλλὰ			αλλα																							
9623	542		Mat 	16	14	6		ἰωάνν			ἰωάννεν			ἰωάννεν			ιωαννεν																							
9631	542		Mat 	16	14	14		ἱεμΐα			ἱερεμΐαν			ἱερεμΐαν			ιερεμΐαν																					,		
9647	544		Mat 	16	16	4		έ			πέτοσος			πέτοσος			πετοσος																							
9648	544		Mat 	16	16	5		εἶπε			εἶπεν			εἶπεν			ειπεν																					,		
9675	545		Mat 	16	17	17		ἀεκάλυψέ			ἀπεκάλυψέν			ἀπεκάλυψέν			απεκαλυψεν																							
9677	545		Mat 	16	17	19		ἁλλʼ			ἁλλ'			ἁλλ'			αλλ'																							
9684	545		Mat 	16	17	26		ὀυρῖς			ὀυρανῖς			ὀυρανῖς			ουρανις																					.		
9692	546		Mat 	16	18	8		έος			πέτοσος			πέτοσος			πετοσος																					,		
9697	546		Mat 	16	18	13		ϖέᾳ			ϖέτοσᾳ			ϖέτοσᾳ			πετοσα																					.		
9718	547		Mat 	16	19	11		ὅσα			ὅσα			ὅσα			οσα																							
9719	547		Mat 	16	19	12		ἂ			ἂν			ἂν			αν																							
9725	547		Mat 	16	19	18		εδεα			δεδεμένα			δεδεμένα			δεδεμενα																							
9730	547		Mat 	16	19	23		ὅσα			ὅσα			ὅσα			οσα																							
9731	547		Mat 	16	19	24		ἂ			ἂν			ἂν			αν																							
9737	547		Mat 	16	19	30		λελυα			λελυμένα			λελυμένα			λελυμενα																							
9740	547		Mat 	16	19	33		θυροῖς			θυρανοῖς			θυρανοῖς			θυρανοις																					.		
9751	548		Mat 	16	20	11		ι			ἐχιν			ἐχιν			εχιν																							
9784	549		Mat 	16	21	30		ὶτῃ			τοσὶτῃ			τοσὶτῃ			τοσιτη																							
9791	550		Mat 	16	22	5		έο			πέτοσος			πέτοσος			πετοσος																					,		
9807	551		Mat 	16	23	4		ιπε			ιπεν			ιπεν			ειπεν																							
9809	551		Mat 	16	23	6		έῳ			πέτοσῳ			πέτοσῳ			πετοσω																					.		
9830	552		Mat 	16	24	4		ιπε			ιπεν			ιπεν			ειπεν																							
9861	553		Mat 	16	25	12		δʼ			δ'			δ'			δ'																							
9863	553		Mat 	16	25	14		ἀλήσῃ			ἀπολήσῃ			ἀπολήσῃ			αποληση																							
9873	554		Mat 	16	26	3		ὠφεληθήσετ			ὠφεληθήσεται			ὠφεληθήσεται			ωφεληθησεται																							
9898	555		Mat 	16	27	6		ἀνϐθρώπου			ἀνϐθρώπου			ἀνϐθρώπου			ανβθρωπου																							
9921	556		Mat 	16	28	4		ἐισί			ἐισίν			ἐισίν			εισιν																							
9924	556		Mat 	16	28	7		ἐώτω			ἐστώτων			ἐστώτων			εστωτων																					,		
9925	556		Mat 	16	28	8		ὅι			ὅι			ὅι			οι																							
9929	556		Mat 	16	28	12		εύσον			γεύσονται			γεύσονται			γευσονται																							
9933	556		Mat 	16	28	16		ἴδωσι			ἴδωσιν			ἴδωσιν			ιδωσιν																							
9944	557		Mat 	17	1	2		μεϑʼ			μεϑ'			μεϑ'			μεθ'																							
9951	557		Mat 	17	1	9		πέο			πέτοσον			πέτοσον			πετοσον																							
9962	557		Mat 	17	1	20		ἐι			ἐι			ἐι			ει																							
9965	557		Mat 	17	1	23		καʼ			κατ'			κατ'			κατ'																							
9968	558		Mat 	17	2	2		ρ			ειρ			ειρ			ειρ																							
9973	558		Mat 	17	2	7		ἔαμψε			ἔλλαμψεν			ἔλλαμψεν			ελλαμψεν																							
9984	558		Mat 	17	2	18		ἐοετο			ἐγένοετο			ἐγένοετο			εγενοετο																							
9985	558		Mat 	17	2	19		λκὰ			λενκὰ			λενκὰ			λενκα																							
9995	559		Mat 	17	3	7		ἡλΐας			ἡλΐας			ἡλΐας			ηλΐας																					,		
9996	559		Mat 	17	3	8		με			μετ᾽			μετ᾽			μετ᾽																							
10002	560		Mat 	17	4	4		πὲος			πὲτοσος			πὲτοσος			πετοσος																					,		
10003	560		Mat 	17	4	5		ιπε			ιπεν			ιπεν			ειπεν																							
10008	560		Mat 	17	4	10		ι			ἐχιν			ἐχιν			εχιν																							
10019	560		Mat 	17	4	21		μΐα			μΐαν			μΐαν			μΐαν																					,		
10022	560		Mat 	17	4	24		μΐα			μΐαν			μΐαν			μΐαν																					,		
10024	560		Mat 	17	4	26		ὴλΐᾳ			ὴλΐᾳ			ὴλΐᾳ			ηλΐα																							
10032	561		Mat 	17	5	7		ἐπισκίασε			ἐπισκίασεν			ἐπισκίασεν			επισκιασεν																							
10042	561		Mat 	17	5	17		ι			ἐχιν			ἐχιν			εχιν																							
10091	565		Mat 	17	9	4		ἐὰ			ἐὰ			ἐὰ			εα																							
10120	566		Mat 	17	10	11		αματς			γραματεῖς			γραματεῖς			γραματεις																							
10135	567		Mat 	17	11	9		ἔρχεε			ἔρχετε			ἔρχετε			ερχετε																							
10146	568		Mat 	17	12	7		ἦλθε			ἦλθεν			ἦλθεν			ηλθεν																					,		
10148	568		Mat 	17	12	9		ὀνκ			ὀνκ			ὀνκ			ονκ																							
10151	568		Mat 	17	12	12		ἀλλʼ			ἀλλ'			ἀλλ'			αλλ'																							
10157	568		Mat 	17	12	18		ὅυτως			ὅυτως			ὅυτως			ουτως																							
10165	568		Mat 	17	12	26		ὑϖʼ			ὑϖ'			ὑϖ'			υπ'																							
10185	570		Mat 	17	14	8					τῷ			τῷ			τω																							
10186	570		Mat 	17	14	9		ΙΗΣΟΥ			ΙΗΣΟΥ			ιησου			ιησου																							
10188	570		Mat 	17	14	11		τι			τις			τις			τις																							
10199	571		Mat 	17	15	7		σελιάζε			σελενιάζεται			σελενιάζεται			σελενιαζεται																							
10222	572		Mat 	17	16	9		ἠδήθησα			ἠδυνήθησαν			ἠδυνήθησαν			ηδυνηθησαν																							
10234	573		Mat 	17	17	10		διεύαμη			διεύστραμμένη			διεύστραμμένη			διευστραμμενη																					,		
10238	573		Mat 	17	17	14		μεϑʼ			μεϑ'			μεϑ'			μεθ'																							
10254	574		Mat 	17	18	7		ῆλθε			ἐχῆλθεν			ἐχῆλθεν			εχηλθεν																							
10255	574		Mat 	17	18	8		ἀϖʼ			ἀϖ'			ἀϖ'			απ'																							
10260	574		Mat 	17	18	13		ἑθαπέυη			ἑθεραπέυσθη			ἑθεραπέυσθη			εθεραπευσθη																							
10273	575		Mat 	17	19	7		καʼ			κατ'			κατ'			κατ'																							
10276	575		Mat 	17	19	10		διὰ			διὰ			διὰ			δια																							
10277	575		Mat 	17	19	11		τί			τί			τί			τι																							
10280	575		Mat 	17	19	14		ἡδήθη			ἡδυνήθη-			ἡδυνήθη-			ηδυνηθη-																							
