ID	Line	BookNum	Book	Chapter	Verse	WordNum	WordOpen	Word	WordClose	NormWordOpen	NormWord	NormWordClose	LcWordOpen	LcWord	LcWordClose	NoDiaWordOpen	NoDiaWord	NoDiaWordClose	StrongOpen	Strong	StrongClose	RMACOpen	RMAC	RMACClose	LemmaOpen	Lemma	LemmaClose	LcLemmaOpen	LcLemma	LcLemmaClose	NoDiaLemmaOpen	NoDiaLemma	NoDiaLemmaClose	EnglishOpen	English	EnglishClose	EnglishPunc	WordPunc	WordDelimiter	EndOfLine
1	1		Mat	1	1	1		ΒΙΒΛΟΣ			ΒΙΒΛΟΣ			βιβλος			βιβλος			G976			TN-NSF			βίβλος						βιβλος								
2	1		Mat	1	1	2		γενέσεως			γενέσεως			γενέσεως			γενεσεως			G1078			TN-GSF			γένεσις						γενεσις								
3	1		Mat	1	1	3		ΙΗΣ			ΙΗΣου			ιησου			ιησου			G2424			TN-GSM			Ἰησοῦς						ιησους								
4	1		Mat	1	1	4		ΧΡΙΣΤΟΥ			ΧΡΙΣΤΟΥ			χριστου			χριστου			G5547			TN-GSM			Χριστός						χριστος						,		
5	1		Mat	1	1	5		οῦ			υἱοῦ			υἱοῦ			υιου			G5207			TN-GSM			υἱός						υιος								
6	1		Mat	1	1	6		Δαβίδ			Δαβίδ			δαβίδ			δαβιδ			G1138			TN-PRI			Δαβίδ						δαβιδ						,		
7	1		Mat	1	1	7		ο			οῦ			οῦ			ου																							
8	1		Mat	1	1	8		ἁραάμ			ἁβραάμ			ἁβραάμ			αβρααμ			G11			TN-PRI			Ἀβραάμ						αβρααμ						.		
9	2		Mat	1	2	1		Αϐραὰμ			Αϐραὰμ			αϐραὰμ			αβρααμ			G11			TN-PRI			Ἀβραάμ						αβρααμ								
10	2		Mat	1	2	2		ἐννσε			ἐννσεν			ἐννσεν			εννσεν																							
11	2		Mat	1	2	3					τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
12	2		Mat	1	2	4		ἱσαάκ			ἱσαάκ			ἱσαάκ			ισαακ			G2464			TN-PRI			Ἰσαάκ						ισαακ						.		
13	2		Mat	1	2	5		ἰσαάκ			ἰσαάκ			ἰσαάκ			ισαακ			G2464			TN-PRI			Ἰσαάκ						ισαακ								
14	2		Mat	1	2	6					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
15	2		Mat	1	2	7		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
16	2		Mat	1	2	8					τὸ			τὸ			το																							
17	2		Mat	1	2	9		ἰακώϐ			ἰακώϐ			ἰακώϐ			ιακωβ			G2384			TN-PRI			Ἰακώβ						ιακωβ						.		
18	2		Mat	1	2	10		ἰακὼϐ			ἰακὼϐ			ἰακὼϐ			ιακωβ			G2384			TN-PRI			Ἰακώβ						ιακωβ								
19	2		Mat	1	2	11					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
20	2		Mat	1	2	12		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
21	2		Mat	1	2	13		τὸ			τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
22	2		Mat	1	2	14		ἰούδα			ἰούδαν			ἰούδαν			ιουδαν			G2455			TN-ASM			Ἰουδάς						ιουδας						,		
23	2		Mat	1	2	15		κ			καί			καί			και			G2532			TCONJ			καί						και								
24	2		Mat	1	2	16		ὺς			τοὺς			τοὺς			τους			G3588			TT-APM			ὁ						ο								
25	2		Mat	1	2	17		ἀδελφοὺς			ἀδελφοὺς			ἀδελφοὺς			αδελφους			G80			TN-APM			ἀδελφός						αδελφος								
26	2		Mat	1	2	18		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου			G846			TP-GSM			αὐτός						αυτος						.		
27	3		Mat	1	3	1		ἰούδας			ἰούδας			ἰούδας			ιουδας			G2455			TN-NSM			Ἰουδάς						ιουδας								
28	3		Mat	1	3	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
29	3		Mat	1	3	3		ἐνησεν			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
30	3		Mat	1	3	4		τὸ			τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
31	3		Mat	1	3	5		φαρὲς			φαρὲς			φαρὲς			φαρες			G5329			TN-PRI			Φαρές						φαρες						,		
32	3		Mat	1	3	6					καὶ			καὶ			και			G2532			TCONJ			καί						και								
33	3		Mat	1	3	7					τὸ			τὸ			το																							
34	3		Mat	1	3	8		ζαρὰ			ζαρὰ			ζαρὰ			ζαρα			G2196			TN-PRI			Ζαρά						ζαρα						,		
35	3		Mat	1	3	9		ἐκ			ἐκ			ἐκ			εκ			G1537			TPREP			ἐκ						εκ								
36	3		Mat	1	3	10					τῆς			τῆς			της			G3588			TT-GSF			ὁ						ο								
37	3		Mat	1	3	11		ϑάμαρ			ϑάμαρ			ϑάμαρ			θαμαρ			G2283			TN-PRI			Θάμαρ						θαμαρ						.		
38	3		Mat	1	3	12		φαρὲς			φαρὲς			φαρὲς			φαρες			G5329			TN-PRI			Φαρές						φαρες								
39	3		Mat	1	3	13					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
40	3		Mat	1	3	14		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
41	3		Mat	1	3	15					τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
42	3		Mat	1	3	16		ἐσρώμ			ἐσρώμ			ἐσρώμ			εσρωμ			G2074			TN-PRI			Ἐσρώμ						εσρωμ						.		
43	3		Mat	1	3	17		ἐσρὼμ			ἐσρὼμ			ἐσρὼμ			εσρωμ			G2074			TN-PRI			Ἐσρώμ						εσρωμ								
44	3		Mat	1	3	18					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
45	3		Mat	1	3	19		ἐνυησε			ἐνυησεν			ἐνυησεν			ενυησεν																							
46	3		Mat	1	3	20					τὸ			τὸ			το																							
47	3		Mat	1	3	21		ἀράμ			ἀράμ			ἀράμ			αραμ			G689			TN-PRI			Ἀράμ						αραμ						.		
48	4		Mat	1	4	1		ἀρὰμ			ἀρὰμ			ἀρὰμ			αραμ			G689			TN-PRI			Ἀράμ						αραμ								
49	4		Mat	1	4	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε								
50	4		Mat	1	4	3		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
51	4		Mat	1	4	4					τὸ			τὸ			το																							
52	4		Mat	1	4	5		ἁμϊναδάβ			ἁμϊναδάβ			ἁμϊναδάβ			αμιναδαβ			G284			TN-PRI			Ἀμιναδάβ						αμιναδαβ						.		
53	4		Mat	1	4	6		ἁμϊναδὰϐ			ἁμϊναδὰϐ			ἁμϊναδὰϐ			αμιναδαβ			G284			TN-PRI			Ἀμιναδάβ						αμιναδαβ								
54	4		Mat	1	4	7					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
55	4		Mat	1	4	8		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
56	4		Mat	1	4	9					τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
57	4		Mat	1	4	10		ναασσό			ναασσόν			ναασσόν			ναασσον																					.		
58	4		Mat	1	4	11		νααὸ			ναασσὸ			ναασσὸ			ναασσο																							
59	4		Mat	1	4	12					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
60	4		Mat	1	4	13		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
61	4		Mat	1	4	14					τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
62	4		Mat	1	4	15		σαλμώ			σαλμών			σαλμών			σαλμων			G4533			TN-PRI			Σαλμών						σαλμων						.		
63	5		Mat	1	5	1		σαλμώ			σαλμών			σαλμών			σαλμων			G4533			TN-PRI			Σαλμών						σαλμων								
64	5		Mat	1	5	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
65	5		Mat	1	5	3		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
66	5		Mat	1	5	4					τὸ			τὸ			το																							
67	5		Mat	1	5	5		βοὸζ			βοὸζ			βοὸζ			βοοζ			G1003			TN-PRI			Βοόζ						βοοζ								
68	5		Mat	1	5	6		ἐκ			ἐκ			ἐκ			εκ			G1537			TPREP			ἐκ						εκ								
69	5		Mat	1	5	7					τῆς			τῆς			της			G3588			TT-GSF			ὁ						ο								
70	5		Mat	1	5	8		ῥαχάϐ			ῥαχάϐ			ῥαχάϐ			ραχαβ			G4477			TN-PRI			Ῥαχάβ						ραχαβ						.		
71	5		Mat	1	5	9		βοὸζ			βοὸζ			βοὸζ			βοοζ			G1003			TN-PRI			Βοόζ						βοοζ								
72	5		Mat	1	5	10					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
73	5		Mat	1	5	11		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
74	5		Mat	1	5	12					τὸ			τὸ			το																							
75	5		Mat	1	5	13		ὠϐὴδ			ὠϐὴδ			ὠϐὴδ			ωβηδ			G5601			TN-PRI			Ὠβήδ						ωβηδ						,		
76	5		Mat	1	5	14		ἐκ			ἐκ			ἐκ			εκ			G1537			TPREP			ἐκ						εκ								
77	5		Mat	1	5	15					τῆς			τῆς			της			G3588			TT-GSF			ὁ						ο								
78	5		Mat	1	5	16		ῥθ			ῥοὺθ			ῥοὺθ			ρουθ			G4503			TN-PRI			Ῥούθ						ρουθ						.		
79	5		Mat	1	5	17		ὠϐὴδ			ὠϐὴδ			ὠϐὴδ			ωβηδ			G5601			TN-PRI			Ὠβήδ						ωβηδ								
80	5		Mat	1	5	18					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
81	5		Mat	1	5	19		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
82	5		Mat	1	5	20					τὸ			τὸ			το																							
83	5		Mat	1	5	21		ἰεαί			ἰεσσαί			ἰεσσαί			ιεσσαι			G2421			TN-PRI			Ἰεσσαί						ιεσσαι						.		
84	6		Mat	1	6	1		ἰεαὶ			ἰεσσαὶ			ἰεσσαὶ			ιεσσαι			G2421			TN-PRI			Ἰεσσαί						ιεσσαι								
85	6		Mat	1	6	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε								
86	6		Mat	1	6	3		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
87	6		Mat	1	6	4					τὸ			τὸ			το																							
88	6		Mat	1	6	5		δαϐὶδ			δαϐὶδ			δαϐὶδ			δαβιδ			G1138			TN-PRI			Δαβίδ						δαβιδ								
89	6		Mat	1	6	6					τὸ			τὸ			το																							
90	6		Mat	1	6	7		βασιλέα			βασιλέα			βασιλέα			βασιλεα			G935			TN-ASM			βασιλεύς						βασιλευς						.		
91	6		Mat	1	6	8		αὶδ			δαὶδ			δαὶδ			δαιδ																							
92	6		Mat	1	6	9					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε								
93	6		Mat	1	6	10		ὁ			ὁ			ὁ			ο			G3588			TT-NSM			ὁ						ο								
94	6		Mat	1	6	11		βασιλεὺς			βασιλεὺς			βασιλεὺς			βασιλευς			G935			TN-NSM			βασιλεύς						βασιλευς								
95	6		Mat	1	6	12		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
96	6		Mat	1	6	13					τὸ			τὸ			το																							
97	6		Mat	1	6	14		σολομῶνα			σολομῶνα			σολομῶνα			σολομωνα																							
98	6		Mat	1	6	15		ἐκ			ἐκ			ἐκ			εκ			G1537			TPREP			ἐκ						εκ								
99	6		Mat	1	6	16					τῆς			τῆς			της			G3588			TT-GSF			ὁ						ο								
100	6		Mat	1	6	17					τοῦ			τοῦ			του			G3588			TT-GSM			ὁ						ο								
101	6		Mat	1	6	18		ὀυρίου			ὀυρίου			ὀυρίου			ουριου			G3774			TN-GSM			Οὐρίας						ουριας						.		
102	7		Mat	1	7	1		σαλομὼ			σαλομὼν			σαλομὼν			σαλομων																							
103	7		Mat	1	7	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
104	7		Mat	1	7	3		ἐέννησε			ἐέννησεν			ἐέννησεν			εεννησεν																							
105	7		Mat	1	7	4					τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
106	7		Mat	1	7	5		ῥοϐοάμ			ῥοϐοάμ			ῥοϐοάμ			ροβοαμ			G4497			TN-PRI			Ῥοβοάμ						ροβοαμ						.		
107	7		Mat	1	7	6		ῥοϐοάμ			ῥοϐοάμ			ῥοϐοάμ			ροβοαμ			G4497			TN-PRI			Ῥοβοάμ						ροβοαμ								
108	7		Mat	1	7	7					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
109	7		Mat	1	7	8		ἐέννησε			ἐέννησεν			ἐέννησεν			εεννησεν																							
110	7		Mat	1	7	9		τὸ			τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
111	7		Mat	1	7	10		ἀιᾶ			ἀβιᾶ			ἀβιᾶ			αβια			G7			TN-PRI			Ἀβιά						αβια						.		
112	7		Mat	1	7	11		ἀϐιᾶ			ἀϐιᾶ			ἀϐιᾶ			αβια			G7			TN-PRI			Ἀβιά						αβια								
113	7		Mat	1	7	12					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
114	7		Mat	1	7	13		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
115	7		Mat	1	7	14					τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
116	7		Mat	1	7	15		ἀσά			ἀσά			ἀσά			ασα			G760			TN-PRI			Ἀσά						ασα						.		
117	8		Mat	1	8	1		ἀσὰ			ἀσὰ			ἀσὰ			ασα			G760			TN-PRI			Ἀσά						ασα								
118	8		Mat	1	8	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
119	8		Mat	1	8	3		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
120	8		Mat	1	8	4		τὸ			τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
121	8		Mat	1	8	5		ἰωσαφάτ			ἰωσαφάτ			ἰωσαφάτ			ιωσαφατ			G2498			TN-PRI			Ἰωσαφάτ						ιωσαφατ								
122	8		Mat	1	8	6		ἰωσαφάτ			ἰωσαφάτ			ἰωσαφάτ			ιωσαφατ			G2498			TN-PRI			Ἰωσαφάτ						ιωσαφατ								
123	8		Mat	1	8	7					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
124	8		Mat	1	8	8		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
125	8		Mat	1	8	9					τὸ			τὸ			το																							
126	8		Mat	1	8	10		ἰωράμ			ἰωράμ			ἰωράμ			ιωραμ			G2496			TN-PRI			Ἰωράμ						ιωραμ						.		
127	8		Mat	1	8	11		ἰωρὰμ			ἰωρὰμ			ἰωρὰμ			ιωραμ			G2496			TN-PRI			Ἰωράμ						ιωραμ								
128	8		Mat	1	8	12					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
129	8		Mat	1	8	13		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
130	8		Mat	1	8	14					τὸ			τὸ			το																							
131	8		Mat	1	8	15		σε			σεν			σεν			σεν																							
132	8		Mat	1	8	16					τὸ			τὸ			το																							
133	8		Mat	1	8	17		ὁζία			ὁζίαν			ὁζίαν			οζιαν			G3604			TN-ASM			Ὀζίας						οζιας						.		
134	9		Mat	1	9	1		ὁζίας			ὁζίας			ὁζίας			οζιας			G3604			TN-NSM			Ὀζίας						οζιας								
135	9		Mat	1	9	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε								
136	9		Mat	1	9	3		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
137	9		Mat	1	9	4					τὸ			τὸ			το																							
138	9		Mat	1	9	5		ἰωάθαμ			ἰωάθαμ			ἰωάθαμ			ιωαθαμ			G2488			TN-PRI			Ἰωάθαμ						ιωαθαμ						.		
139	9		Mat	1	9	6		ἰωάθαμ			ἰωάθαμ			ἰωάθαμ			ιωαθαμ			G2488			TN-PRI			Ἰωάθαμ						ιωαθαμ								
140	9		Mat	1	9	7					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
141	9		Mat	1	9	8		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
142	9		Mat	1	9	9					τὸ			τὸ			το																							
143	9		Mat	1	9	10		ἄχαζ			ἄχαζ			ἄχαζ			αχαζ			G881			TN-PRI			Ἀχάζ						αχαζ						.		
144	9		Mat	1	9	11		ἄχαζ			ἄχαζ			ἄχαζ			αχαζ			G881			TN-PRI			Ἀχάζ						αχαζ								
145	9		Mat	1	9	12					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
146	9		Mat	1	9	13		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
147	9		Mat	1	9	14					τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
148	9		Mat	1	9	15		ἐζεκία			ἐζεκίαν			ἐζεκίαν			εζεκιαν			G1478			TN-ASM			Ἐζεκίας						εζεκιας						.		
149	10		Mat	1	10	1		ἐζεκίας			ἐζεκίας			ἐζεκίας			εζεκιας			G1478			TN-NSM			Ἐζεκίας						εζεκιας								
150	10		Mat	1	10	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
151	10		Mat	1	10	3		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
152	10		Mat	1	10	4					τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
153	10		Mat	1	10	5		μαῆ			μασσῆ			μασσῆ			μασση																					.		
154	10		Mat	1	10	6		μαναῆ			μανασσῆ			μανασσῆ			μανασση																							
155	10		Mat	1	10	7					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
156	10		Mat	1	10	8		ἐγʼέννησε			ἐγ'έννησε			ἐγ'έννησε			εγ'εννησε																							
157	10		Mat	1	10	9					τὸ			τὸ			το																							
158	10		Mat	1	10	10		ἀμὼ			ἀμὼν			ἀμὼν			αμων			G300			TN-PRI			Ἀμών						αμων						.		
159	10		Mat	1	10	11		ἀμὼ			ἀμὼν			ἀμὼν			αμων			G300			TN-PRI			Ἀμών						αμων								
160	10		Mat	1	10	12					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
161	10		Mat	1	10	13		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
162	10		Mat	1	10	14					τὸ			τὸ			το																							
163	10		Mat	1	10	15		ἰωσία			ἰωσίαν			ἰωσίαν			ιωσιαν			G2502			TN-ASM			Ἰωσίας						ιωσιας						.		
164	11		Mat	1	11	1		ἰωσίας			ἰωσίας			ἰωσίας			ιωσιας			G2502			TN-NSM			Ἰωσίας						ιωσιας								
165	11		Mat	1	11	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
166	11		Mat	1	11	3		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
167	11		Mat	1	11	4					τὸ			τὸ			το																							
168	11		Mat	1	11	5		ἰεχονία			ἰεχονίαν			ἰεχονίαν			ιεχονιαν			G2423			TN-ASM			Ἰεχονίας						ιεχονιας						,		
169	11		Mat	1	11	6					καὶ			καὶ			και			G2532			TCONJ			καί						και								
170	11		Mat	1	11	7		τούς			τούς			τούς			τους			G3588			TT-APM			ὁ						ο								
171	11		Mat	1	11	8		ἀδελφοὺς			ἀδελφοὺς			ἀδελφοὺς			αδελφους			G80			TN-APM			ἀδελφός						αδελφος								
172	11		Mat	1	11	9		ἀυ			ἀυτοῦ			ἀυτοῦ			αυτου			G846			TP-GSM			αὐτός						αυτος						,		
173	11		Mat	1	11	10		ἐπὶ			ἐπὶ			ἐπὶ			επι			G1909			TPREP			ἐπί						επι								
174	11		Mat	1	11	11					τῆς			τῆς			της			G3588			TT-GSF			ὁ						ο								
175	11		Mat	1	11	12		μεοικεσεοίας			μετοικεσεοίας			μετοικεσεοίας			μετοικεσεοιας																							
176	11		Mat	1	11	13		βαϐυλῶνος			βαϐυλῶνος			βαϐυλῶνος			βαβυλωνος			G897			TN-GSF			Βαβυλών						βαβυλων						,		
177	12		Mat	1	12	1		μεὰ			μετὰ			μετὰ			μετα			G3326			TPREP			μετά						μετα								
178	12		Mat	1	12	2		δὲ			δὲ			δὲ			δε			G1161			TCONJ			δέ						δε								
179	12		Mat	1	12	3					τὴν			τὴν			την			G3588			TT-ASF			ὁ						ο								
180	12		Mat	1	12	4		μετοικεσία			μετοικεσίαν			μετοικεσίαν			μετοικεσιαν			G3350			TN-ASF			μετοικεσία						μετοικεσια								
181	12		Mat	1	12	5		βαϐυλῶνος			βαϐυλῶνος			βαϐυλῶνος			βαβυλωνος			G897			TN-GSF			Βαβυλών						βαβυλων						,		
182	12		Mat	1	12	6		ἰεχονίας			ἰεχονίας			ἰεχονίας			ιεχονιας			G2423			TN-NSM			Ἰεχονίας						ιεχονιας								
183	12		Mat	1	12	7		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
184	12		Mat	1	12	8					τὸ			τὸ			το																							
185	12		Mat	1	12	9		σαλαθιήλ			σαλαθιήλ			σαλαθιήλ			σαλαθιηλ			G4528			TN-PRI			Σαλαθιήλ						σαλαθιηλ						.		
186	12		Mat	1	12	10		σαλαθιὴλ			σαλαθιὴλ			σαλαθιὴλ			σαλαθιηλ			G4528			TN-PRI			Σαλαθιήλ						σαλαθιηλ								
187	12		Mat	1	12	11					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
188	12		Mat	1	12	12		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
189	12		Mat	1	12	13					τὸ			τὸ			το																							
190	12		Mat	1	12	14		ζοροϐάϐελ			ζοροϐάϐελ			ζοροϐάϐελ			ζοροβαβελ			G2216			TN-PRI			Ζοροβάβελ						ζοροβαβελ						.		
191	13		Mat	1	13	1		ζοροϐάϐελ			ζοροϐάϐελ			ζοροϐάϐελ			ζοροβαβελ			G2216			TN-PRI			Ζοροβάβελ						ζοροβαβελ								
192	13		Mat	1	13	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						.		
193	13		Mat	1	13	3		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
194	13		Mat	1	13	4					τὸ			τὸ			το																							
195	13		Mat	1	13	5		ἀβιούδ			ἀβιούδ			ἀβιούδ			αβιουδ			G10			TN-PRI			Ἀβιούδ						αβιουδ						.		
196	13		Mat	1	13	6		ἀϐιοὺδ			ἀϐιοὺδ			ἀϐιοὺδ			αβιουδ			G10			TN-PRI			Ἀβιούδ						αβιουδ								
197	13		Mat	1	13	7					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε								
198	13		Mat	1	13	8		ἐνησε			ἐνησεν			ἐνησεν			ενησεν																							
199	13		Mat	1	13	9					τὸ			τὸ			το																							
200	13		Mat	1	13	10		ἐλιακίμ			ἐλιακίμ			ἐλιακίμ			ελιακιμ																					.		
201	13		Mat	1	13	11		ἐλιακὶμ			ἐλιακὶμ			ἐλιακὶμ			ελιακιμ																							
202	13		Mat	1	13	12					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
203	13		Mat	1	13	13		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
204	13		Mat	1	13	14					τὸ			τὸ			το																							
205	13		Mat	1	13	15		ἀζώρ			ἀζώρ			ἀζώρ			αζωρ			G107			TN-PRI			Ἀζώρ						αζωρ						.		
206	14		Mat	1	14	1		ἀζὼρ			ἀζὼρ			ἀζὼρ			αζωρ			G107			TN-PRI			Ἀζώρ						αζωρ								
207	14		Mat	1	14	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
208	14		Mat	1	14	3		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
209	14		Mat	1	14	4					τὸ			τὸ			το																							
210	14		Mat	1	14	5		σαδὼκ			σαδὼκ			σαδὼκ			σαδωκ			G4524			TN-PRI			Σαδώκ						σαδωκ						.		
211	14		Mat	1	14	6		σαδὼκ			σαδὼκ			σαδὼκ			σαδωκ			G4524			TN-PRI			Σαδώκ						σαδωκ								
212	14		Mat	1	14	7					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
213	14		Mat	1	14	8		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
214	14		Mat	1	14	9					τὸν			τὸν			τον			G3588			TT-ASM			ὁ						ο								
215	14		Mat	1	14	10		ἀχ			ἀχήν			ἀχήν			αχην																					.		
216	14		Mat	1	14	11		ἀχ			ἀχὴν			ἀχὴν			αχην																							
217	14		Mat	1	14	12					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
218	14		Mat	1	14	13		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
219	14		Mat	1	14	14					τὸ			τὸ			το																							
220	14		Mat	1	14	15		ἐλιούδ			ἐλιούδ			ἐλιούδ			ελιουδ			G1664			TN-PRI			Ἐλιούδ						ελιουδ						.		
221	15		Mat	1	15	1		ἐλιοὺδ			ἐλιοὺδ			ἐλιοὺδ			ελιουδ			G1664			TN-PRI			Ἐλιούδ						ελιουδ								
222	15		Mat	1	15	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
223	15		Mat	1	15	3		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
224	15		Mat	1	15	4					τὸ			τὸ			το																							
225	15		Mat	1	15	5		ἐλεάζαρ			ἐλεάζαρ			ἐλεάζαρ			ελεαζαρ			G1648			TN-PRI			Ἐλεάζαρ						ελεαζαρ						.		
226	15		Mat	1	15	6		ἐλεάζαρ			ἐλεάζαρ			ἐλεάζαρ			ελεαζαρ			G1648			TN-PRI			Ἐλεάζαρ						ελεαζαρ								
227	15		Mat	1	15	7					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
228	15		Mat	1	15	8		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
229	15		Mat	1	15	9					τὸ			τὸ			το																							
230	15		Mat	1	15	10		ματθά			ματθάν			ματθάν			ματθαν			G3157			TN-PRI			Ματθάν						ματθαν						.		
231	15		Mat	1	15	11		μαὰ			ματὰ			ματὰ			ματα																							
232	15		Mat	1	15	12					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
233	15		Mat	1	15	13		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
234	15		Mat	1	15	14					τὸ			τὸ			το																							
235	15		Mat	1	15	15		ἰακώϐ			ἰακώϐ			ἰακώϐ			ιακωβ			G2384			TN-PRI			Ἰακώβ						ιακωβ						.		
236	16		Mat	1	16	1		ἰακὼβ			ἰακὼβ			ἰακὼβ			ιακωβ			G2384			TN-PRI			Ἰακώβ						ιακωβ								
237	16		Mat	1	16	2					δὲ			δὲ			δε			G1161			TCONJ			δέ						δε						,		
238	16		Mat	1	16	3		ἐγέννησε			ἐγέννησεν			ἐγέννησεν			εγεννησεν																							
239	16		Mat	1	16	4					τὸ			τὸ			το																							
240	16		Mat	1	16	5		ἰω			ἰω			ἰω			ιω																							
241	16		Mat	1	16	6		σὴφ			σὴφ			σὴφ			σηφ																					,		
242	16		Mat	1	16	7					τὸ			τὸ			το																							
243	16		Mat	1	16	8		ἄνδρα			ἄνδρα			ἄνδρα			ανδρα			G435			TN-ASM			ἀνήρ						ανηρ								
244	16		Mat	1	16	9		μαρίας			μαρίας			μαρίας			μαριας			G3137			TN-GSF			Μαρία						μαρια						,		
245	16		Mat	1	16	10					ἐχ			ἐχ			εχ																							
246	16		Mat	1	16	11		ἧς			ἧς			ἧς			ης			G3739			TR-GSF			ὅς						ος								
