ID	Line	Book	Chapter	Verse	WordNum	Word	NoDiaWord	VarWord	Strong	RMAC	Lemma	VarianceForm	VarianceType	ImpactCode	ErrorCode	VarCode	Description	Preserved	Corrected	Error	Variance	Context	Inflection	Resolved
360	377	Mat 	12	32	3	ἐὰ	εαν	εαν	G1437	COND	ἐάν	P	V		None	P-V--	None	1	0	0	1	0	0	1
361	377	Mat 	12	32	14	δʼ	δ'	δ	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
362	377	Mat 	12	32	22	ὀυ	ου	ου	G3739	R-GSM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
363	380	Mat 	12	35	5		των	των	G3588	T-GPF	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
364	381	Mat 	12	36	13	ἀοδώσουσι	αποδωσουσιν	αποδωσουσιν	G591	V-FAI-3P	ἀποδίδωμι							0	0	0	0	0	0	1
365	387	Mat 	12	42	24	σολομῶνος	σολομωνος	σολομωντος	G4672	N-GSM	Σολομών	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
366	387	Mat 	12	42	28	σολομῶος	σολομωνος	σολομωντος	G4672	N-GSM	Σολομών	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
370	389	Mat 	12	44	11	ἐλθὼ	ελθων	ελθων	G2064	V-2AAP-NSM	ἔρχομαι	P	V		None	P-V--	None	1	0	0	1	0	0	1
372	392	Mat 	12	47	1	ιε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
373	392	Mat 	12	47	14	ἐήκασι	εστηκασιν	εστηκασιν	G2476	V-RAI-3P	ἵστημι							0	0	0	0	0	0	1
374	393	Mat 	12	48	4	ιεν	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
376	397	Mat 	13	2	21	ἑήκ	εστηκει	ειστηκει	G2476	V-LAI-3S	ἵστημι	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
377	399	Mat 	13	4	8	ἔπεσε	επεσεν	επεσεν	G4098	V-2AAI-3S	πίπτω							0	0	0	0	0	0	1
378	399	Mat 	13	4	13	ἦλϑε	ηλθεν	ηλθεν	G2064	V-2AAI-3S	ἔρχομαι							0	0	0	0	0	0	1
379	400	Mat 	13	5	9	ιχε	ειχεν	ειχεν	G2192	V-IAI-3S	ἔχω							0	0	0	0	0	0	1
380	400	Mat 	13	5	14	ανέτλε	εξανετειλεν	εξανετειλε	G1816	V-AAI-3S	ἐξανατέλλω	PC	V	I	Spelling-X	PC-V-I-X	None	1	1	0	1	0	1	1
381	402	Mat 	13	7	8	ἀνέϐησε	ανεβησεν	ανεβησαν	G305	V-2AAI-3P	ἀναβαίνω	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
382	403	Mat 	13	8	3	ἔπεσα	επεσαν	επεσαν	G4098	V-2AAI-3P	πίπτω	P	V		None	P-V--	None	1	0	0	1	0	0	1
383	405	Mat 	13	10	7	διὰ	δια	δια	G1223	PREP	διά							0	0	0	0	0	0	1
384	405	Mat 	13	10	8	τὶ	τι	τι	G5100	X-ASN	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
385	407	Mat 	13	12	16	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
386	408	Mat 	13	13	10	βλέουσι	βλεπουσιν	βλεπουσιν	G991	V-PAI-3P	βλέπω							0	0	0	0	0	0	1
387	408	Mat 	13	13	16	σΐουσι	συνιουσιν	συνιουσιν	G4920	V-PAI-3P	συνίημι							0	0	0	0	0	0	1
388	409	Mat 	13	14	3	ἐϖʼ	επ'	επ	G1909	PREP	ἐπί	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
389	410	Mat 	13	15	19	ἴδωσι	ιδωσιν	ιδωσιν	G1492	V-2AAS-3P	εἴδω							0	0	0	0	0	0	1
390	410	Mat 	13	15	25	ἀκούσωσι	ακουσωσιν	ακουσωσιν	G191	V-AAS-3P	ἀκούω							0	0	0	0	0	0	1
391	410	Mat 	13	15	29	σιῶσι	συνιωσιν	συνιωσιν	G4920	V-PAS-3P	συνίημι	P	V		None	P-V--	None	1	0	0	1	0	0	1
392	410	Mat 	13	15	31	ἐϖιρέψωσι	επιστρεψωσιν	επιστρεψωσι	G1994	V-AAS-3P	ἐπιστρέφω	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
393	411	Mat 	13	16	7	βλέπουσι	βλεπουσιν	βλεπουσιν	G991	V-PAI-3P	βλέπω							0	0	0	0	0	0	1
394	416	Mat 	13	21	9		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
395	419	Mat 	13	24	6	ὁμοιώη	ομοιωθη	ωμοιωθη	G3666	V-API-3S	ὁμοιόω	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
396	420	Mat 	13	25	12	ἔρε	εσπειρεν	εσπειρεν	G4687	V-AAI-3S	σπείρω							0	0	0	0	0	0	1
397	421	Mat 	13	26	8	ἐοίησε	εποιησεν	εποιησεν	G4160	V-AAI-3S	ποιέω							0	0	0	0	0	0	1
398	422	Mat 	13	27	10	ὀυ	ου	ου	G3739	R-GSM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
399	425	Mat 	13	30	2	ἀυξάνε	αυξανεσθαι	συναυξανεσθαι	G4885	V-PPN	συναυξάνω	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
400	425	Mat 	13	30	31	σάγετε	συναγετε	συναγαγετε	G4863	V-2AAM-2P	συνάγω	PC	V	C	Spelling-X	PC-V-C-X	None	1	1	0	1	1	0	1
401	427	Mat 	13	32	1	ὃ	ον	ον	G3739	R-ASM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
402	427	Mat 	13	32	2	μικρώτερο	μικρωτερον	μικροτερον	G3398	A-NSN-C	μικρός	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
403	427	Mat 	13	32	4		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
405	427	Mat 	13	32	14	ἐί	εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
406	428	Mat 	13	33	15	ἕκρυψε	εκρυψεν	ενεκρυψεν	G1470	V-AAI-3S	ἐγκρύπτω	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
407	434	Mat 	13	39	5	είρω	σπειρων	σπειρων	G4687	V-PAP-NSM	σπείρω	P	V		None	P-V--	None	1	0	0	1	0	0	1
408	439	Mat 	13	44	16	ἔκρυψε	εκρυψεν	ενεκρυψεν	G1470	V-AAI-3S	ἐγκρύπτω	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
409	441	Mat 	13	46	10	ιχε	ειχεν	ειχεν	G2192	V-IAI-3S	ἔχω							0	0	0	0	0	0	1
410	443	Mat 	13	48	14	ἄη	αγγη	αγγεια	G30	N-APN	ἀγγεῖον	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
411	444	Mat 	13	49	12	ἀφοριοῦσι	αφοριουσιν	αφοριουσι	G873	V-FAI-3P-ATT	ἀφορίζω	PC	V	I	Spelling-X	PC-V-I-X	None	1	1	0	1	0	1	1
412	447	Mat 	13	52	21	βά	βαλλει	βαλλει	G906	V-PAI-3S	βάλλω	P	V		None	P-V--	None	1	0	0	1	0	0	1
413	449	Mat 	13	54	1	ἐκθε	εκειθεν	εκειθεν	G1564	ADV	ἐκεῖθεν	P	V		None	P-V--	None	1	0	0	1	0	0	1
414	449	Mat 	13	54	15	ἐκ	εκ	εκ	G1537	PREP	ἐκ	P	V		None	P-V--	None	1	0	0	1	0	0	1
416	450	Mat 	13	55	1	ὀυχ͗	ουχ'	ουχ	G3756	PRT-N	οὐ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
417	451	Mat 	13	56	9	ἐισι	εισιν	εισιν	G1526	V-PXI-3P	εἰσί							0	0	0	0	0	0	1
418	452	Mat 	13	57	11	ἔι	εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
419	455	Mat 	14	2	2	ιπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
420	456	Mat 	14	3	11	ἐις	εις	εις	G1519	PREP	εἰς	P	V		None	P-V--	None	1	0	0	1	0	0	1
421	456	Mat 	14	3	12	φυλακ	φυλακην	φυλακην	G5438	N-ASF	φυλακή	P	V		None	P-V--	None	1	0	0	1	0	0	1
422	457	Mat 	14	4	1	ἔλεγε	ελεγεν	ελεγεν	G3004	V-IAI-3S	λέγω							0	0	0	0	0	0	1
423	457	Mat 	14	4	7	εί	εξεστιν	εξεστιν	G1832	V-PQI-3S	ἔξεστι							0	0	0	0	0	0	1
424	459	Mat 	14	6	1	γενεσίοισ	γενεσιοις	γενεσιοις	G1077	N-DPN	γενέσια	P	V		None	P-V--	None	1	0	0	1	0	0	1
425	459	Mat 	14	6	3	ἀγοοις	αγομενοις	αγομενων	G71	V-PPP-GPM	ἄγω	PC	V	I	Spelling-X	PC-V-I-X	None	1	1	0	1	0	1	1
426	459	Mat 	14	6	15	ἤρεσε	ηρεσεν	ηρεσεν	G700	V-AAI-3S	ἀρέσκω							0	0	0	0	0	0	1
428	462	Mat 	14	9	10	τού	του	του	G3588	T-GSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
429	462	Mat 	14	9	12	ἐκέλευσεν	εκελευσεν	εκελευσεν	G2753	V-AAI-3S	κελεύω							0	0	0	0	0	0	1
430	462	Mat 	14	9	14	ἀυτῇ	αυτη	αυτη	G846	P-DSF	αὐτός	P	V		None	P-V--	None	1	0	0	1	0	0	1
431	463	Mat 	14	10	3	ἀπεκεφάλησεν	απεκεφαλησεν	απεκεφαλισεν	G607	V-AAI-3S	ἀποκεφαλίζω	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
432	464	Mat 	14	11	13	ἤνεκεν	ηνεγκεν	ηνεγκεν	G5342	V-AAI-3S	φέρω							0	0	0	0	0	0	1
433	466	Mat 	14	13	12	κα	κατ᾽	κατ	G2596	PREP	κατά	P	V	CI	Punctuation-P	P-V-CI-P	None	1	0	0	1	1	1	1
434	467	Mat 	14	14	5	ιδε	ειδεν	ειδεν	G1492	V-2AAI-3S	εἴδω	P	V		None	P-V--	None	1	0	0	1	0	0	1
435	467	Mat 	14	14	10	ἐπʼ	επ'	επ	G1909	PREP	ἐπί	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
436	467	Mat 	14	14	13	ἐεράπευσε	εθεραπευσεν	εθεραπευσεν	G2323	V-AAI-3S	θεραπεύω							0	0	0	0	0	0	1
437	471	Mat 	14	18	3	ιπεν	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
438	472	Mat 	14	19	22	ἐυλόγησε	ευλογησεν	ευλογησεν	G2127	V-AAI-3S	εὐλογέω							0	0	0	0	0	0	1
439	472	Mat 	14	19	25	ἔδωκε	εδωκεν	εδωκεν	G1325	V-AAI-3S	δίδωμι							0	0	0	0	0	0	1
440	474	Mat 	14	21	6	ὡς	ως	ως	G5613	ADV	ὡς	P	V		None	P-V--	None	1	0	0	1	0	0	1
441	475	Mat 	14	22	20	ν	ον	ον	G3739	R-ASM	ὅς	P	V		None	P-V--	None	1	0	0	1	0	0	1
442	476	Mat 	14	23	9	κα	κατ᾽	κατ	G2596	PREP	κατά	P	V	CI	Punctuation-P	P-V-CI-P	None	1	0	0	1	1	1	1
443	478	Mat 	14	25	6	ἀπῆλε	απηλθεν	απηλθεν	G565	V-2AAI-3S	ἀπέρχομαι							0	0	0	0	0	0	1
444	478	Mat 	14	25	13		την	την	G3588	T-ASF	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
445	478	Mat 	14	25	14	άλααν	θαλασσαν	θαλασσαν	G2281	N-ASF	θάλασσα	P	V		None	P-V--	None	1	0	0	1	0	0	1
446	479	Mat 	14	26	14	ἐι	εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
447	480	Mat 	14	27	12	φοϐῆε	φοβησθε	φοβεισθε	G5399	V-PNM-2P	φοβέω	PC	V	C	Spelling-X	PC-V-C-X	None	1	1	0	1	1	0	1
448	481	Mat 	14	28	6	ιπεν	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
449	484	Mat 	14	31	11	ιπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
450	487	Mat 	14	34	7	γεννησαρέθ	γεννησαρεθ	γεννησαρετ	G1082	N-PRI	Γεννησαρέτ	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
451	490	Mat 	15	1	3		του	του	G3588	T-GSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
452	491	Mat 	15	2	1	διὰ	δια	δια	G1223	PREP	διά							0	0	0	0	0	0	1
453	491	Mat 	15	2	2	τί	τι	τι	G5100	X-ASN	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
454	491	Mat 	15	2	6	παραϐνουσι	παραβαινουσιν	παραβαινουσι	G3845	V-PAI-3P	παραβαίνω	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
455	492	Mat 	15	3	7	τί	τι	τι	G5100	X-ASN	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
456	492	Mat 	15	3	12		εν	εν	G1722	PREP	ἔν	P	V		None	P-V--	None	1	0	0	1	0	0	1
458	494	Mat 	15	5	9		και	και	G2532	CONJ	καί	P	V		None	P-V--	None	1	0	0	1	0	0	1
459	495	Mat 	15	6	4	μήσ	τιμησει	τιμησει	G5091	V-FAI-3S	τιμάω	P	V		None	P-V--	None	1	0	0	1	0	0	1
460	496	Mat 	15	7	3	οεφήτσε	προεφητευσεν	προεφητευσεν	G4395	V-AAI-3S	προφητεύω							0	0	0	0	0	0	1
461	497	Mat 	15	8	11	χείλεσὶ	χειλεσιν	χειλεσιν	G5491	N-DPN	χεῖλος							0	0	0	0	0	0	1
462	497	Mat 	15	8	20	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
463	501	Mat 	15	12	15	ἐσκἀνδαλήησα	εσκανδαλησθησαν	εσκανδαλισθησαν	G4624	V-API-3P	σκανδαλίζω	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
464	502	Mat 	15	13	4	ιπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
465	503	Mat 	15	14	4	ἐισι	εισιν	εισιν	G1526	V-PXI-3P	εἰσί							0	0	0	0	0	0	1
466	503	Mat 	15	14	12	ἀμφό	αμφο	αμφοδου	G296	N-GSN	ἄμφοδον	P	V		None	P-V--	None	1	0	0	1	0	0	1
468	506	Mat 	15	17	7	ἐιτ	ειστ	εις	G1519	PREP	εἰς	PC	V	CI	Spacing-Y	PC-V-CI-Y	 shows ἐιτ ο. TR shows εἰς τὸ	1	1	0	1	1	1	1
469	506	Mat 	15	17	8	ὸ	ο	ο	G3588	T-NSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
470	508	Mat 	15	19	8	φθόνοι	φθονοι	φθονοι	G5355	N-NPM	φθόνος	P	V		None	P-V--	None	1	0	0	1	0	0	1
471	509	Mat 	15	20	2		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
472	509	Mat 	15	20	10	χσὶ	χερσιν	χερσιν	G5495	N-DPF	χείρ							0	0	0	0	0	0	1
473	511	Mat 	15	22	4	κα	καναναια	χαναναια	G5478	A-NSF	Χανααναίος	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
474	511	Mat 	15	22	10	ἔκραζε	εκραζεν	εκραζεν	G2896	V-IAI-3S	κράζω	P	V		None	P-V--	None	1	0	0	1	0	0	1
475	511	Mat 	15	22	16	ὸς	υιος	υιος	G5207	N-NSM	υἱός	P	V		None	P-V--	None	1	0	0	1	0	0	1
476	514	Mat 	15	25	4	οσεκύνησε	προσεκυνησεν	προσεκυνησεν	G4352	V-AAI-3S	προσκυνέω	P	V		None	P-V--	None	1	0	0	1	0	0	1
477	516	Mat 	15	27	3	ιπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
478	516	Mat 	15	27	13	ψυχίω	ψυχιων	ψιχιων	G5589	N-GPN	ψιχίον	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
479	518	Mat 	15	29	6	ἦλθε	ηλθεν	ηλθεν	G2064	V-2AAI-3S	ἔρχομαι							0	0	0	0	0	0	1
480	519	Mat 	15	30	3	ὸς	προς	προς	G4314	PREP	πρός	P	V		None	P-V--	None	1	0	0	1	0	0	1
481	519	Mat 	15	30	4	ἀυ	αυτον	αυτον	G846	P-ASM	αὐτός	P	V		None	P-V--	None	1	0	0	1	0	0	1
483	521	Mat 	15	32	8	ιπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
484	521	Mat 	15	32	17	οσουσί	προσμενουσιν	προσμενουσι	G4357	V-PAI-3P	προσμένω	PC	V	I	Spelling-X	PC-V-I-X	None	1	1	0	1	0	1	1
485	521	Mat 	15	32	21	ἔχουσι	εχουσιν	εχουσιν	G2192	V-PAI-3P	ἔχω							0	0	0	0	0	0	1
486	521	Mat 	15	32	23	φάγωσι	φαγωσιν	φαγωσιν	G5315	V-2AAS-3P	φάγω							0	0	0	0	0	0	1
487	521	Mat 	15	32	30	μή	μη	μη	G3361	PRT-N	μή	P	V		None	P-V--	None	1	0	0	1	0	0	1
488	521	Mat 	15	32	31	ποτε	ποτε	ποτε	G4219	PRT-I	πότε	P	V		None	P-V--	None	1	0	0	1	0	0	1
489	524	Mat 	15	35	2	ἐκέλσε	εκελευσεν	εκελευσεν	G2753	V-AAI-3S	κελεύω							0	0	0	0	0	0	1
490	525	Mat 	15	36	3	οὺς	τοους	τους	G3588	T-APM	ὁ	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
491	525	Mat 	15	36	13	ἔδωκε	εδωκεν	εδωκεν	G1325	V-AAI-3S	δίδωμι							0	0	0	0	0	0	1
492	527	Mat 	15	38	5	ίλιοι	σχιλιοι	τετρακισχιλιοι	G5070	A-NPM	τετρακισχίλιοι	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
493	528	Mat 	15	39	5	ἀνέϐη	ανεβη	ανεβη	G305	V-2AAI-3S	ἀναβαίνω	P	V		None	P-V--	None	1	0	0	1	0	0	1
494	529	Mat 	16	1	14	δξαι	δειξαι	δειξαι	G1166	V-AAN	δεικνύω	P	V		None	P-V--	None	1	0	0	1	0	0	1
495	532	Mat 	16	4	12	ἐιμὴ	ειμη	ει	G1488	V-PXI-2S	εἰμί	PC	V		Spacing-Y	PC-V--Y	 shows ἐιμὴ. TR shows ἐι μὴ	1	1	0	1	0	0	1
496	532	Mat 	16	4	21	ἀπλθε	απηλθεν	απηλθεν	G565	V-2AAI-3S	ἀπέρχομαι							0	0	0	0	0	0	1
497	539	Mat 	16	11	7	ἄρτον	αρτον	αρτον	G740	N-ASM	ἄρτος	P	V		None	P-V--	None	1	0	0	1	0	0	1
498	539	Mat 	16	11	10	οσέχε	προσεχετε	προσεχειν	G4337	V-PAN	προσέχω	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
499	540	Mat 	16	12	5	ιπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
500	540	Mat 	16	12	12	ἀὰ	αλλα	αλλα	G235	CONJ	ἀλλά	P	V		None	P-V--	None	1	0	0	1	0	0	1
501	544	Mat 	16	16	5	εἶπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
502	545	Mat 	16	17	17	ἀεκάλυψέ	απεκαλυψεν	απεκαλυψε	G601	V-AAI-3S	ἀποκαλύπτω	PC	V	I	Spelling-X	PC-V-I-X	None	1	1	0	1	0	1	1
503	545	Mat 	16	17	19	ἁλλʼ	αλλ'	αλλ	G235	CONJ	ἀλλά	P	V	C	Punctuation-P	P-V-C-P	None	1	0	0	1	1	0	1
504	547	Mat 	16	19	11	ὅσα	οσα	οσα	G3745	K-APN	ὅσος	P	V		None	P-V--	None	1	0	0	1	0	0	1
505	547	Mat 	16	19	12	ἂ	αν	αν	G302	PRT	ἄν	P	V		None	P-V--	None	1	0	0	1	0	0	1
506	547	Mat 	16	19	18	εδεα	δεδεμενα	δεδεμενα	G1210	V-RPP-NPN	δέω	P	V		None	P-V--	None	1	0	0	1	0	0	1
507	547	Mat 	16	19	23	ὅσα	οσα	οσα	G3745	K-APN	ὅσος	P	V		None	P-V--	None	1	0	0	1	0	0	1
508	547	Mat 	16	19	24	ἂ	αν	αν	G302	PRT	ἄν	P	V		None	P-V--	None	1	0	0	1	0	0	1
509	547	Mat 	16	19	30	λελυα	λελυμενα	λελυμενα	G3089	V-RPP-NPN	λύω	P	V		None	P-V--	None	1	0	0	1	0	0	1
510	551	Mat 	16	23	4	ιπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
511	552	Mat 	16	24	4	ιπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
512	553	Mat 	16	25	12	δʼ	δ'	δ	G1161	CONJ	δέ	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
513	553	Mat 	16	25	14	ἀλήσῃ	αποληση	απολεση	G622	V-AAS-3S	ἀπόλλυμι	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
514	554	Mat 	16	26	3	ὠφεληθήσετ	ωφεληθησεται	ωφελειται	G5623	V-PPI-3S	ὠφελέω	PC	V	C	Spelling-X	PC-V-C-X	None	1	1	0	1	1	0	1
515	556	Mat 	16	28	4	ἐισί	εισιν	εισιν	G1526	V-PXI-3P	εἰσί							0	0	0	0	0	0	1
516	556	Mat 	16	28	7	ἐώτω	εστωτων	εστωτων	G2476	V-RAP-GPM	ἵστημι	P	V		None	P-V--	None	1	0	0	1	0	0	1
517	556	Mat 	16	28	8	ὅι	οι	οι	G3588	T-NPM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
518	556	Mat 	16	28	12	εύσον	γευσονται	γευσονται	G1089	V-FDI-3P	γεύομαι	P	V		None	P-V--	None	1	0	0	1	0	0	1
519	556	Mat 	16	28	16	ἴδωσι	ιδωσιν	ιδωσιν	G1492	V-2AAS-3P	εἴδω							0	0	0	0	0	0	1
521	557	Mat 	17	1	20	ἐι	ει	ει	G1488	V-PXI-2S	εἰμί	P	V		None	P-V--	None	1	0	0	1	0	0	1
522	557	Mat 	17	1	23	καʼ	κατ'	κατ	G2596	PREP	κατά	PC	E	C	Punctuation-P	PC-E-C-P	None	1	1	1	0	1	0	1
523	558	Mat 	17	2	6	ἔαμψε	ελλαμψεν	ελαμψεν	G2989	V-AAI-3S	λάμπω	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
525	560	Mat 	17	4	5	ιπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω	P	V		None	P-V--	None	1	0	0	1	0	0	1
526	565	Mat 	17	9	4	ἐὰ	εα	εα	G1436	INJ	ἔα	P	V		None	P-V--	None	1	0	0	1	0	0	1
527	566	Mat 	17	10	11	αματς	γραματεις	γραμματεις	G1122	N-APM	γραμματεύς	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
528	567	Mat 	17	11	9	ἔρχεε	ερχετε	ερχεται	G2064	V-PNI-3S	ἔρχομαι	PC	V	I	Spelling-X	PC-V-I-X	None	1	1	0	1	0	1	1
529	568	Mat 	17	12	7	ἦλθε	ηλθεν	ηλθεν	G2064	V-2AAI-3S	ἔρχομαι							0	0	0	0	0	0	1
530	568	Mat 	17	12	12	ἀλλʼ	αλλ'	αλλ	G235	CONJ	ἀλλά	P	V	C	Punctuation-P	P-V-C-P	None	1	0	0	1	1	0	1
531	568	Mat 	17	12	18	ὅυτως	ουτως	ουτως	G3779	ADV	οὕτω							0	0	0	0	0	0	1
532	568	Mat 	17	12	26	ὑϖʼ	υπ'	υπ	G5259	PREP	ὑπό	P	V	C	Diacritic-D	P-V-C-D	None	1	0	0	1	1	0	1
533	570	Mat 	17	14	8		τω	τω	G3588	T-DSM	ὁ	P	V		None	P-V--	None	1	0	0	1	0	0	1
534	570	Mat 	17	14	9	ΙΗΣΟΥ	ιησου	ιησου	G2424	N-GSM	Ἰησοῦς	P	V		None	P-V--	None	1	0	0	1	0	0	1
535	570	Mat 	17	14	11	τι	τις	τις	G5101	I-NSM	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
537	574	Mat 	17	18	8	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
538	574	Mat 	17	18	13	ἑθαπέυη	εθεραπευσθη	εθεραπευθη	G2323	V-API-3S	θεραπεύω	PC	V		Spelling-X	PC-V--X	None	1	1	0	1	0	0	1
539	575	Mat 	17	19	7	καʼ	κατ'	κατ	G2596	PREP	κατά	PC	E	C	Punctuation-P	PC-E-C-P	None	1	1	1	0	1	0	1
540	575	Mat 	17	19	10	διὰ	δια	δια	G1223	PREP	διά							0	0	0	0	0	0	1
541	575	Mat 	17	19	11	τί	τι	τι	G5100	X-ASN	τίς	P	V		None	P-V--	None	1	0	0	1	0	0	1
542	575	Mat 	17	19	14	ἡδήθη	ηδυνηθη-	ηδυνηθη	G1410	V-AOI-3S-ATT	δύναμαι	PC	E		Punctuation-P	PC-E--P	None	1	1	1	0	0	0	1
543	62	Mat 	3	14	17	με;	με;	με	G3165	P-1AS	μέ	P	V		Punctuation-P	P-V--P	None	1	0	0	1	0	0	1
545	250	Mat 	9	15	15	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	E	I	Punctuation-P	PC-E-I-P	None	1	1	1	0	0	1	1
547	165	Mat 	6	27	7	ο	προσθηναι	προσθειναι	G4369	V-2AAN	προστίθημι	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
548	358	Mat 	12	13	12	ἀοκαάη	αποκατασθη	αποκατεσταθη	G600	V-API-3S	ἀποκαθίστημι	P	V		Spelling-X	P-V--X	None	1	0	0	1	0	0	1
	2	Mat 	1	2	2	ἐννσε	εγενννσεν	εγεννησεν	G1080	V-AAI-3S	γεννάω	P	V		Spelling-X	P	None	1	0	0	1	0	0	1
	3	Mat 	1	3	19	ἐνυησε	εγεννυησεν	εγεννησεν	G1080	V-AAI-3S	γεννάω	P	V		Spelling-X	P	None	1	0	0	1	0	0	1
	27	Mat 	2	2	20	ἀυὸ	αυτον	αυτον	G846	P-ASM	αὐτός	P	V		None	P-V--	None	1	0	0	1	0	0	1
	31	Mat 	2	6	15	μοι	μοι	μοι	G3427	P-1DS	ἐγώ	P	V	C	Omission-O	P-V-C-O	TR uses γαρ instead	1	0	0	1	1	0	1
